,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
72,Haiti,72,458(457.72),484,-4,222.06,222.06,107.54,53.77,431.75,129.53,261.80,52.36
73,Uzbekistan,74,454(454.13),448,0,167.67,167.67,271.29,135.65,297.53,89.26,307.78,61.56
74,Jamaica,75,449(449.09),467,-4,233.14,233.14,150.70,75.35,272.77,81.83,293.83,58.77
75,Uganda,76,438(438.32),425,2,235.68,235.68,192.12,96.06,241.46,72.44,170.74,34.15
76,Paraguay,76,438(438.05),438,-1,145.67,145.67,264.59,132.29,277.26,83.18,384.50,76.90
77,Libya,78,437(437.49),437,-2,166.68,166.68,229.08,114.54,324.89,97.47,294.02,58.80
78,Armenia,79,436(436.1),436,-2,86.88,86.88,468.56,234.28,137.92,41.38,367.81,73.56
79,Angola,80,395(395.19),394,1,201.10,201.10,151.30,75.65,247.90,74.37,220.38,44.08
80,Morocco,81,393(393.48),393,1,141.17,141.17,248.77,124.39,218.07,65.42,312.50,62.50
81,United Arab Emirates,81,393(393.31),385,4,142.29,142.29,316.78,158.39,242.45,72.73,99.44,19.89
82,Jordan,81,393(393.28),382,5,122.76,122.76,343.17,171.59,152.19,45.66,266.37,53.27
83,Estonia,84,390(390.3),390,-1,214.22,214.22,139.85,69.93,139.44,41.83,321.60,64.32
84,Bolivia,85,375(374.71),375,2,88.83,88.83,239.03,119.52,476.42,142.93,117.18,23.44
85,Sierra Leone,86,374(374.15),387,-2,120.50,120.50,198.23,99.12,242.78,72.83,408.50,81.70
86,Cyprus,87,372(371.77),372,1,261.45,261.45,121.79,60.89,112.86,33.86,77.83,15.57
87,Venezuela,88,369(368.55),369,1,0.00,0.00,446.14,223.07,213.71,64.11,406.80,81.36
88,Benin,89,361(361.07),361,2,191.44,191.44,137.60,68.80,320.35,96.11,23.65,4.73
89,Malawi,90,358(358.06),357,4,230.73,230.73,109.91,54.95,136.13,40.84,157.67,31.53
90,El Salvador,90,358(357.72),358,3,148.71,148.71,210.44,105.22,125.27,37.58,331.07,66.21
91,Lithuania,92,355(355.14),355,3,207.42,207.42,186.75,93.38,99.28,29.78,122.81,24.56
92,Oman,93,347(346.52),351,3,139.58,139.58,218.43,109.21,173.94,52.18,227.70,45.54
93,Antigua and Barbuda,94,344(343.74),413,-14,265.89,265.89,0.00,0.00,96.09,28.83,245.13,49.03
94,Qatar,95,342(342.12),338,3,171.81,171.81,140.16,70.08,183.57,55.07,225.79,45.16
95,Latvia,96,339(338.78),339,1,195.10,195.10,131.91,65.95,103.44,31.03,233.44,46.69
96,China PR,97,336(336.19),336,2,148.18,148.18,162.33,81.16,180.03,54.01,264.20,52.84
97,Mozambique,98,332(332.5),334,2,194.77,194.77,121.33,60.66,147.81,44.34,163.62,32.72
98,Belarus,99,331(331.24),331,2,139.19,139.19,161.49,80.75,247.56,74.27,185.19,37.04
99,FYR Macedonia,100,324(324.47),324,3,112.40,112.40,212.70,106.35,274.15,82.24,117.35,23.47
100,Australia,100,324(324.32),327,2,47.49,47.49,237.59,118.79,246.99,74.10,419.69,83.94
101,Saudi Arabia,102,323(323.33),314,4,131.57,131.57,264.67,132.33,95.85,28.76,153.35,30.67
102,Iraq,103,320(320.35),321,1,164.50,164.50,94.48,47.24,174.63,52.39,281.12,56.22
103,Faroe Islands,104,317(317.21),317,1,270.27,270.27,18.89,9.44,0.00,0.00,187.50,37.50
104,Tanzania,105,314(314.04),285,7,184.86,184.86,127.90,63.95,149.60,44.88,101.75,20.35
105,Dominican Republic,106,310(309.58),361,-15,152.09,152.09,78.67,39.34,251.43,75.43,213.62,42.72
106,Botswana,107,309(309.39),309,1,163.73,163.73,200.45,100.22,75.41,22.62,114.09,22.82
107,Zimbabwe,108,308(307.81),314,-2,148.93,148.93,116.21,58.11,179.64,53.89,234.39,46.88
108,Namibia,109,295(294.59),295,0,162.27,162.27,97.78,48.89,149.59,44.88,192.78,38.56
109,Sudan,110,294(294.24),265,5,173.19,173.19,104.15,52.08,145.54,43.66,126.55,25.31
110,Sudan,110,294(294.24),265,5,173.19,173.19,104.15,52.08,145.54,43.66,126.55,25.31
111,Ethiopia,111,290(290.43),287,-1,99.30,99.30,202.43,101.22,216.29,64.89,125.13,25.03
112,Canada,112,287(286.5),287,-2,125.99,125.99,49.02,24.51,278.18,83.45,262.73,52.55
113,Palestine,113,271(271.08),276,0,167.34,167.34,111.80,55.90,82.42,24.73,115.60,23.12
114,Cuba,113,271(270.54),423,-34,131.54,131.54,110.88,55.44,253.88,76.16,36.96,7.39
115,Liberia,115,268(268.13),249,6,76.11,76.11,201.50,100.75,161.04,48.31,214.82,42.96
116,Kenya,116,261(261.15),271,-2,106.59,106.59,174.40,87.20,135.09,40.53,134.21,26.84
117,Niger,116,261(260.65),261,0,111.22,111.22,92.25,46.13,217.24,65.17,190.68,38.14
118,St Kitts and Nevis,118,258(258.37),258,-1,188.28,188.28,0.00,0.00,124.08,37.22,164.34,32.87
119,St Vincent and the Grenadines,119,256(256.3),256,-1,179.51,179.51,0.00,0.00,179.92,53.98,114.09,22.82
120,Equatorial Guinea,120,251(251.17),251,-1,78.69,78.69,67.94,33.97,370.18,111.05,137.28,27.46
121,Moldova,121,250(250.01),250,-1,85.12,85.12,231.60,115.80,128.63,38.59,52.50,10.50
122,Bahrain,122,249(249.49),243,3,101.66,101.66,166.27,83.13,106.47,31.94,163.78,32.76
123,Lesotho,123,247(247.24),247,-1,144.35,144.35,121.82,60.91,51.56,15.47,132.56,26.51
124,Kuwait,124,246(246.16),246,-1,93.48,93.48,172.78,86.39,95.79,28.74,187.73,37.55
125,Georgia,125,239(238.65),239,1,83.13,83.13,63.21,31.61,249.35,74.81,245.56,49.11
126,Lebanon,126,238(237.98),238,1,98.18,98.18,108.44,54.22,109.11,32.73,264.25,52.85
127,Burundi,127,232(232.06),245,-3,106.33,106.33,67.45,33.72,231.99,69.60,112.05,22.41
128,Luxembourg,128,230(230.12),230,1,104.85,104.85,150.45,75.23,59.31,17.79,161.25,32.25
129,Aruba,129,221(221.39),218,2,166.80,166.80,0.00,0.00,104.98,31.50,115.46,23.09
130,Maldives,130,220(220.12),184,12,153.08,153.08,60.31,30.15,84.03,25.21,58.37,11.67
131,Philippines,130,220(219.97),231,-2,107.84,107.84,127.47,63.74,109.90,32.97,77.11,15.42
132,Liechtenstein,132,219(218.61),219,-2,141.43,141.43,59.00,29.50,21.43,6.43,206.25,41.25
133,Guinea-Bissau,133,218(217.9),218,-2,204.61,204.61,0.00,0.00,0.00,0.00,66.47,13.29
134,New Zealand,134,216(216.5),216,-1,42.13,42.13,185.39,92.70,258.11,77.43,21.20,4.24
135,Azerbaijan,135,215(214.88),215,0,42.59,42.59,219.01,109.50,119.31,35.79,134.95,26.99
136,Tajikistan,135,215(214.63),215,0,65.75,65.75,157.38,78.69,133.87,40.16,150.14,30.03
137,Mauritania,137,211(210.86),195,4,117.16,117.16,132.31,66.15,91.85,27.55,0.00,0.00
138,Vietnam,137,211(210.86),206,1,122.63,122.63,39.56,19.78,71.60,21.48,234.85,46.97
139,Kazakhstan,139,205(204.81),205,0,90.11,90.11,113.89,56.94,88.29,26.49,156.35,31.27
140,St Lucia,140,202(201.75),179,5,116.67,116.67,68.11,34.06,141.24,42.37,43.27,8.65
141,Myanmar,141,200(200.48),202,-1,96.86,96.86,150.50,75.25,65.79,19.74,43.17,8.63
142,Thailand,142,194(193.8),182,2,108.89,108.89,49.99,24.99,102.18,30.66,146.28,29.26
143,Afghanistan,143,190(190.34),216,-10,94.60,94.60,160.06,80.03,0.00,0.00,78.55,15.71
144,Barbados,144,183(182.77),183,-1,135.15,135.15,0.00,0.00,143.26,42.98,23.20,4.64
145,Central African Republic,145,178(178.1),178,1,21.50,21.50,0.00,0.00,442.54,132.76,119.17,23.83
146,Chad,146,172(172.27),172,1,109.22,109.22,0.00,0.00,131.58,39.47,117.89,23.58
147,Malta,147,166(166.12),166,1,58.16,58.16,108.45,54.23,110.14,33.04,103.43,20.69
148,Turkmenistan,147,166(166.07),166,1,64.50,64.50,64.50,32.25,169.85,50.96,91.85,18.37
149,Madagascar,147,166(165.8),166,1,147.06,147.06,0.00,0.00,0.00,0.00,93.68,18.74
150,Korea DPR,150,156(156.42),211,-13,54.16,54.16,16.51,8.26,210.59,63.18,154.14,30.83
151,Syria,151,154(154.18),148,0,51.00,51.00,101.78,50.89,76.54,22.96,146.63,29.33
152,Kyrgyz Republic,152,146(145.55),146,1,66.96,66.96,146.86,73.43,0.00,0.00,25.80,5.16
153,New Caledonia,153,142(142.27),142,1,0.00,0.00,79.05,39.53,282.63,84.79,89.81,17.96
154,Malaysia,154,138(138.03),137,1,69.30,69.30,70.34,35.17,56.55,16.96,82.99,16.60
155,Grenada,155,137(137.25),147,-3,59.09,59.09,68.11,34.06,110.88,33.26,54.22,10.84
156,Hong Kong,156,134(133.63),120,3,42.82,42.82,128.08,64.04,55.90,16.77,50.00,10.00
157,Singapore,157,131(131.48),123,1,51.71,51.71,87.40,43.70,63.23,18.97,85.49,17.10
158,Curaçao,158,125(125.47),127,-2,95.20,95.20,26.40,13.20,0.00,0.00,85.36,17.07
159,Indonesia,159,123(123.16),126,-2,65.07,65.07,55.37,27.69,49.21,14.76,78.16,15.63
160,Laos,160,121(120.87),120,-1,48.85,48.85,96.75,48.38,38.22,11.47,60.92,12.18
161,Guam,161,119(119.4),105,4,54.79,54.79,98.90,49.45,33.44,10.03,25.65,5.13
162,Puerto Rico,161,119(118.94),119,0,45.90,45.90,0.00,0.00,104.61,31.38,208.27,41.65
163,Suriname,163,115(115.11),109,1,21.25,21.25,26.40,13.20,191.40,57.42,116.20,23.24
164,Swaziland,164,113(113.03),113,-2,90.97,90.97,10.32,5.16,34.40,10.32,32.90,6.58
165,Bangladesh,165,103(103.23),111,-2,42.60,42.60,73.96,36.98,17.20,5.16,92.45,18.49
166,Tahiti,166,100(99.71),100,0,0.00,0.00,67.58,33.79,177.08,53.12,63.99,12.80
167,Guyana,167,92(91.78),84,3,21.25,21.25,0.00,0.00,70.59,21.18,246.78,49.36
168,Gambia,168,90(90.34),90,-1,0.00,0.00,92.88,46.44,60.20,18.06,129.18,25.84
169,Montserrat,169,86(85.8),86,-1,66.00,66.00,0.00,0.00,66.00,19.80,0.00,0.00
170,São Tomé e Príncipe,170,84(83.76),84,0,0.00,0.00,0.00,0.00,261.44,78.43,26.66,5.33
171,India,171,79(79.4),84,-1,8.60,8.60,94.10,47.05,34.30,10.29,67.28,13.46
172,Sri Lanka,172,78(78.14),85,-3,34.00,34.00,75.25,37.63,0.00,0.00,32.59,6.52
173,Comoros,173,75(75.43),77,0,64.16,64.16,0.00,0.00,8.60,2.58,43.48,8.70
174,Nicaragua,173,75(75.04),75,1,0.00,0.00,49.72,24.86,102.78,30.84,96.71,19.34
175,Belize,175,74(73.75),74,2,0.00,0.00,82.54,41.27,0.00,0.00,162.40,32.48
176,Yemen,176,69(69.1),75,-2,51.03,51.03,0.00,0.00,33.86,10.16,39.56,7.91
177,Turks and Caicos Islands,177,66(66),66,1,66.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00
178,Seychelles,178,61(61.49),75,-4,25.50,25.50,52.63,26.32,0.00,0.00,48.38,9.68
179,Bermuda,179,55(55.44),55,1,0.00,0.00,0.00,0.00,0.00,0.00,277.20,55.44
180,San Marino,179,55(55.44),55,1,55.44,55.44,0.00,0.00,0.00,0.00,0.00,0.00
181,Cambodia,179,55(55.4),55,1,42.50,42.50,0.00,0.00,0.00,0.00,64.50,12.90
182,Chinese Taipei,182,54(54.22),47,6,7.37,7.37,51.94,25.97,26.88,8.06,64.11,12.82
183,Solomon Islands,183,53(53.39),53,1,0.00,0.00,0.00,0.00,128.21,38.46,74.62,14.92
184,Dominica,184,52(51.78),48,3,18.78,18.78,26.40,13.20,66.00,19.80,0.00,0.00
185,Timor-Leste,185,51(50.67),51,0,35.19,35.19,0.00,0.00,51.60,15.48,0.00,0.00
186,Nepal,186,49(49.17),58,-7,0.00,0.00,46.82,23.41,12.29,3.69,110.36,22.07
187,Macau,186,49(48.94),49,0,42.67,42.67,0.00,0.00,8.60,2.58,18.43,3.69
188,Pakistan,188,45(45.21),54,-5,0.00,0.00,71.12,35.56,0.00,0.00,48.27,9.65
189,South Sudan,189,43(42.91),43,0,36.98,36.98,0.00,0.00,19.78,5.93,0.00,0.00
190,Mauritius,190,36(35.99),32,1,0.00,0.00,40.59,20.30,34.40,10.32,26.88,5.38
191,Vanuatu,191,33(33.05),33,-1,0.00,0.00,0.00,0.00,63.75,19.13,69.61,13.92
192,Fiji,192,30(29.75),30,0,0.00,0.00,0.00,0.00,42.50,12.75,85.00,17.00
193,Samoa,192,30(29.75),30,0,0.00,0.00,0.00,0.00,0.00,0.00,148.75,29.75
194,Mongolia,194,29(28.81),29,0,0.00,0.00,21.50,10.75,0.00,0.00,90.30,18.06
195,Bahamas,195,26(26.4),26,0,0.00,0.00,0.00,0.00,0.00,0.00,132.00,26.40
196,Tonga,196,17(17),17,0,0.00,0.00,0.00,0.00,0.00,0.00,85.00,17.00
197,US Virgin Islands,197,16(15.64),16,0,0.00,0.00,0.00,0.00,0.00,0.00,78.22,15.64
198,Brunei Darussalam,198,15(15.48),15,0,0.00,0.00,0.00,0.00,51.60,15.48,0.00,0.00
199,Papua New Guinea,199,13(13.18),13,0,0.00,0.00,0.00,0.00,21.25,6.38,34.00,6.80
200,American Samoa,200,12(12.14),12,0,0.00,0.00,0.00,0.00,0.00,0.00,60.71,12.14
201,Andorra,201,9(8.91),9,0,0.00,0.00,11.00,5.50,11.38,3.41,0.00,0.00
202,British Virgin Islands,202,8(7.92),8,0,0.00,0.00,0.00,0.00,26.40,7.92,0.00,0.00
203,Eritrea,202,8(7.57),8,0,0.00,0.00,0.00,0.00,0.00,0.00,37.84,7.57
204,Somalia,204,6(5.59),4,2,0.00,0.00,0.00,0.00,0.00,0.00,27.95,5.59
205,Cayman Islands,205,5(5.28),5,-1,0.00,0.00,0.00,0.00,0.00,0.00,26.40,5.28
206,Djibouti,206,4(4.3),5,-2,0.00,0.00,0.00,0.00,0.00,0.00,21.50,4.30
207,Cook Islands,206,4(3.54),4,0,0.00,0.00,0.00,0.00,0.00,0.00,17.71,3.54
208,Anguilla,208,2(1.76),2,0,0.00,0.00,0.00,0.00,0.00,0.00,8.80,1.76
209,Bhutan,209,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
