,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
0,Germany,1,1736(1735.72),1724,0,1112.98,1112.98,497.45,248.73,834.82,250.45,617.83,123.57
1,Argentina,2,1604(1604.26),1606,0,1028.90,1028.90,650.94,325.47,577.13,173.14,383.75,76.75
2,Netherlands,3,1507(1506.82),1496,0,963.61,963.61,628.77,314.38,264.04,79.21,748.05,149.61
3,Colombia,4,1495(1495.07),1492,0,879.92,879.92,792.81,396.40,486.63,145.99,363.82,72.76
4,Belgium,5,1407(1406.7),1401,0,862.46,862.46,784.88,392.44,240.67,72.20,398.00,79.60
5,Uruguay,6,1316(1315.94),1330,0,825.95,825.95,360.11,180.05,633.61,190.08,599.26,119.85
6,Spain,7,1241(1240.92),1229,1,524.78,524.78,676.64,338.32,866.35,259.90,589.59,117.92
7,Brazil,7,1241(1240.75),1241,0,730.75,730.75,637.09,318.55,380.83,114.25,386.00,77.20
8,Switzerland,9,1218(1218.29),1216,0,739.37,739.37,593.52,296.76,432.56,129.77,261.93,52.39
9,France,10,1212(1211.83),1202,0,773.40,773.40,361.23,180.61,516.29,154.89,514.63,102.93
10,Portugal,11,1152(1151.77),1148,0,601.75,601.75,464.53,232.27,715.15,214.55,516.05,103.21
11,Chile,12,1100(1099.78),1098,0,673.71,673.71,391.47,195.74,469.70,140.91,447.07,89.41
12,Greece,13,1092(1091.63),1091,0,566.90,566.90,545.44,272.72,544.50,163.35,443.31,88.66
13,Italy,14,1069(1068.75),1056,0,466.22,466.22,544.15,272.08,684.04,205.21,626.23,125.25
14,Costa Rica,15,1023(1023.04),986,1,690.14,690.14,433.75,216.87,224.93,67.48,242.74,48.55
15,Croatia,16,964(964.36),955,1,390.36,390.36,563.31,281.66,594.67,178.40,569.70,113.94
16,Mexico,17,942(941.8),930,1,496.70,496.70,445.17,222.59,425.57,127.67,474.22,94.84
17,USA,18,937(936.94),989,-3,466.52,466.52,648.60,324.30,263.45,79.04,335.41,67.08
18,Bosnia and Herzegovina,19,925(924.98),917,0,402.43,402.43,644.22,322.11,398.00,119.40,405.20,81.04
19,England,20,915(915.19),911,0,411.37,411.37,350.91,175.45,702.50,210.75,588.08,117.62
20,Ecuador,21,910(910.25),901,0,395.82,395.82,587.40,293.70,607.69,182.31,192.10,38.42
21,Ukraine,22,901(900.62),898,0,531.31,531.31,481.98,240.99,309.38,92.82,177.52,35.50
22,Russia,23,899(898.8),897,0,392.36,392.36,495.97,247.99,574.91,172.47,429.93,85.99
23,Algeria,24,880(879.84),872,0,520.59,520.59,400.15,200.08,381.52,114.46,223.59,44.72
24,Côte d'Ivoire,25,840(839.75),850,0,353.50,353.50,493.40,246.70,475.58,142.67,484.37,96.87
25,Denmark,26,818(818.08),807,0,396.00,396.00,294.08,147.04,628.63,188.59,432.28,86.46
26,Romania,27,740(740.4),733,1,367.00,367.00,444.56,222.28,329.57,98.87,261.25,52.25
27,Scotland,28,738(738.33),734,-1,428.42,428.42,313.25,156.63,357.57,107.27,230.05,46.01
28,Venezuela,29,724(723.66),720,1,373.70,373.70,404.48,202.24,270.54,81.16,332.80,66.56
29,Sweden,29,724(723.64),724,0,332.50,332.50,292.78,146.39,466.53,139.96,523.93,104.79
30,Serbia,31,723(723.23),717,0,408.40,408.40,346.80,173.40,250.91,75.27,330.81,66.16
31,Turkey,32,711(711.49),714,0,428.96,428.96,195.50,97.75,343.95,103.19,407.97,81.59
32,Nigeria,33,673(673.33),664,1,337.49,337.49,439.69,219.84,204.62,61.39,273.06,54.61
33,Hungary,34,656(655.97),642,4,246.50,246.50,389.88,194.94,483.00,144.90,348.14,69.63
34,Czech Republic,35,650(650.07),646,0,240.33,240.33,366.85,183.43,591.08,177.32,244.95,48.99
35,Ghana,36,648(648.4),642,2,246.69,246.69,472.57,236.29,368.50,110.55,274.43,54.89
36,Armenia,36,648(647.84),635,5,354.01,354.01,233.61,116.81,376.97,113.09,319.69,63.94
37,Egypt,38,645(645.17),645,-2,417.78,417.78,217.70,108.85,266.53,79.96,192.91,38.58
38,Slovenia,39,643(642.64),644,-2,361.22,361.22,265.50,132.75,280.08,84.02,323.25,64.65
39,Austria,40,624(623.78),614,3,322.82,322.82,345.83,172.92,292.94,87.88,200.85,40.17
40,Wales,41,623(622.54),606,3,271.44,271.44,310.13,155.06,619.71,185.91,50.63,10.13
41,Tunisia,42,617(616.59),621,0,312.96,312.96,287.01,143.51,353.74,106.12,269.98,54.00
42,Honduras,43,596(596.05),637,-3,286.29,286.29,414.17,207.09,154.70,46.41,281.32,56.26
43,Japan,44,593(593.4),604,1,243.16,243.16,271.72,135.86,358.69,107.61,533.87,106.77
44,Slovakia,45,584(584.09),588,1,338.33,338.33,229.40,114.70,173.21,51.96,395.45,79.09
45,Iceland,46,573(573.26),570,1,331.45,331.45,388.33,194.17,132.86,39.86,38.93,7.79
46,Paraguay,47,564(563.9),566,1,278.81,278.81,243.07,121.54,338.49,101.55,310.02,62.00
