,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
0,Brazil,1,0(0),69,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,Italy,2,0(0),60,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2,Germany,3,0(0),61,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3,Spain,4,0(0),59,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,Russia,5,0(0),58,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5,Netherlands,6,0(0),57,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6,France,7,0(0),54,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7,Argentina,8,0(0),57,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8,Denmark,9,0(0),55,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,Mexico,10,0(0),55,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,Romania,11,0(0),54,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11,Sweden,12,0(0),54,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,Czech Republic,13,0(0),53,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13,USA,14,0(0),53,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,Zambia,15,0(0),49,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,Ghana,16,0(0),51,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,Norway,17,0(0),55,-8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,Bulgaria,17,0(0),52,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,Colombia,19,0(0),52,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19,Portugal,20,0(0),53,-4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20,Switzerland,21,0(0),51,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,Egypt,22,0(0),50,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,South Africa,23,0(0),45,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,Côte d'Ivoire,24,0(0),50,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,Tunisia,25,0(0),45,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,Morocco,26,0(0),44,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,England,27,0(0),48,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,Belgium,28,0(0),47,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,Scotland,29,0(0),47,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,Japan,30,0(0),45,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,Turkey,31,0(0),46,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,Republic of Ireland,32,0(0),46,-5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,Chile,33,0(0),42,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,Cameroon,34,0(0),45,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,Saudi Arabia,35,0(0),40,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35,Uruguay,36,0(0),44,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,Poland,37,0(0),43,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37,Slovakia,38,0(0),43,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,Nigeria,39,0(0),43,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39,Bolivia,40,0(0),37,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,Greece,41,0(0),43,-4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,Austria,42,0(0),40,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,Croatia,43,0(0),40,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,Algeria,44,0(0),39,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,Iceland,45,0(0),37,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,Israel,46,0(0),40,-4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,Gabon,47,0(0),39,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,Lithuania,48,0(0),38,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,Trinidad and Tobago,49,0(0),38,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,China PR,50,0(0),32,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,Northern Ireland,51,0(0),38,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,Australia,52,0(0),37,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,Sierra Leone,53,0(0),38,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,Ecuador,54,0(0),36,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,Senegal,55,0(0),37,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,Finland,56,0(0),38,-6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,Honduras,57,0(0),37,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,Jamaica,58,0(0),36,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,Mali,59,0(0),36,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,Latvia,60,0(0),35,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,Slovenia,61,0(0),30,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,Korea Republic,62,0(0),38,-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,Canada,63,0(0),35,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,Zimbabwe,64,0(0),33,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,Wales,65,0(0),33,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,Hungary,66,0(0),33,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,Zaire,67,0(0),30,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,Paraguay,68,0(0),32,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,Thailand,69,0(0),29,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,Peru,70,0(0),31,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,Mozambique,71,0(0),30,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,Ukraine,72,0(0),30,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,El Salvador,73,0(0),29,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,Guinea,74,0(0),29,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,Tanzania,75,0(0),29,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75,Uganda,76,0(0),28,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,Angola,77,0(0),26,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,Cyprus,78,0(0),29,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78,Georgia,79,0(0),26,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,Costa Rica,80,0(0),26,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,United Arab Emirates,81,0(0),28,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,Liberia,82,0(0),25,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
