,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
0,Spain,1,1507(1507.03),1507,0,699.69,699.69,830.72,415.36,610.39,183.12,1044.29,208.86
1,Germany,2,1318(1317.51),1318,0,566.83,566.83,765.86,382.93,607.88,182.37,926.92,185.38
2,Argentina,3,1251(1251.01),1251,0,590.90,590.90,733.76,366.88,425.62,127.69,827.70,165.54
3,Colombia,4,1200(1200.39),1200,0,632.31,632.31,794.27,397.14,446.83,134.05,184.48,36.90
4,Portugal,5,1172(1172.48),1172,0,611.29,611.29,573.67,286.83,561.05,168.32,530.21,106.04
5,Uruguay,6,1132(1131.85),1132,0,625.97,625.97,303.35,151.68,726.15,217.84,681.79,136.36
6,Italy,7,1120(1120.41),1120,0,538.69,538.69,633.64,316.82,619.46,185.84,395.30,79.06
7,Switzerland,8,1113(1113.41),1113,0,621.89,621.89,554.91,277.45,447.78,134.33,398.69,79.74
8,Netherlands,9,1106(1105.94),1106,0,527.71,527.71,428.54,214.27,487.68,146.30,1088.30,217.66
9,Brazil,10,1102(1102.21),1102,0,668.33,668.33,341.21,170.61,417.86,125.36,689.59,137.92
10,Belgium,11,1098(1098.31),1098,0,652.93,652.93,542.17,271.08,395.59,118.68,278.07,55.61
11,Greece,12,1055(1054.58),1055,0,546.70,546.70,530.65,265.33,475.24,142.57,499.90,99.98
12,England,13,1041(1041.13),1041,0,455.04,455.04,558.77,279.38,565.29,169.59,685.58,137.12
13,USA,14,1019(1018.71),1019,0,654.09,654.09,414.44,207.22,285.53,85.66,358.73,71.75
14,Chile,15,1014(1014.23),1014,0,627.18,627.18,298.22,149.11,474.78,142.43,477.55,95.51
15,Croatia,16,971(970.72),971,0,430.28,430.28,525.55,262.77,568.32,170.50,535.83,107.17
16,Côte d'Ivoire,17,918(917.86),918,0,431.97,431.97,535.56,267.78,460.53,138.16,399.79,79.96
17,Ukraine,18,907(907.01),907,0,625.82,625.82,322.58,161.29,199.70,59.91,299.92,59.98
18,Bosnia and Herzegovina,19,899(898.68),886,2,505.17,505.17,369.05,184.53,533.50,160.05,244.68,48.94
19,France,20,893(893.16),893,-1,435.22,435.22,481.29,240.64,486.32,145.90,357.02,71.40
20,Mexico,21,892(891.92),892,-1,408.43,408.43,550.93,275.46,478.99,143.70,321.67,64.33
21,Russia,22,870(870.06),870,0,335.38,335.38,604.23,302.11,468.75,140.62,459.71,91.94
22,Ecuador,23,852(851.73),852,0,365.92,365.92,699.08,349.54,337.39,101.22,175.28,35.06
23,Ghana,24,849(848.68),849,0,453.96,453.96,398.69,199.35,288.00,86.40,544.92,108.98
24,Denmark,25,831(830.61),831,0,418.15,418.15,294.58,147.29,628.80,188.64,382.67,76.53
25,Algeria,26,800(799.99),800,0,380.58,380.58,495.20,247.60,392.16,117.65,270.82,54.16
26,Sweden,27,793(792.66),793,0,347.00,347.00,420.95,210.47,537.78,161.33,369.26,73.85
27,Czech Republic,28,766(766.07),766,0,370.50,370.50,411.65,205.83,409.79,122.94,334.02,66.80
28,Slovenia,29,762(761.78),762,0,476.15,476.15,185.31,92.66,309.72,92.92,500.29,100.06
29,Serbia,30,752(752.01),752,0,440.63,440.63,255.09,127.55,359.70,107.91,379.61,75.92
30,Costa Rica,31,741(741.41),738,0,511.01,511.01,276.57,138.28,245.71,73.71,92.05,18.41
31,Romania,32,734(733.7),734,0,390.56,390.56,426.72,213.36,327.14,98.14,158.19,31.64
32,IR Iran,33,720(720.22),650,12,445.05,445.05,228.08,114.04,374.58,112.37,243.79,48.76
33,Scotland,34,717(716.57),717,-1,471.33,471.33,185.57,92.78,361.10,108.33,220.64,44.13
34,Armenia,35,716(715.98),716,-1,468.56,468.56,137.92,68.96,367.81,110.34,340.59,68.12
35,Venezuela,36,711(711.18),711,-1,446.14,446.14,213.71,106.86,406.80,122.04,180.70,36.14
36,Nigeria,37,710(710.08),710,-1,430.04,430.04,273.06,136.53,246.40,73.92,347.98,69.60
37,Panama,38,705(705.2),705,-1,411.11,411.11,279.88,139.94,357.43,107.23,234.64,46.93
38,Cape Verde Islands,39,698(698.04),698,0,434.99,434.99,220.22,110.11,319.40,95.82,285.59,57.12
39,Peru,39,698(697.52),698,0,385.46,385.46,246.10,123.05,472.78,141.83,235.90,47.18
40,Egypt,41,695(695.29),699,-3,383.01,383.01,242.07,121.03,221.24,66.37,624.35,124.87
41,Honduras,42,690(689.83),688,-1,439.39,439.39,263.85,131.93,295.79,88.74,148.90,29.78
42,Turkey,43,677(677.05),677,0,349.77,349.77,265.59,132.80,409.67,122.90,357.94,71.59
43,Hungary,44,668(668.1),668,0,289.42,289.42,417.44,208.72,353.36,106.01,319.72,63.94
44,Mali,45,664(664.21),684,-3,274.17,274.17,576.24,288.12,225.26,67.58,171.73,34.35
45,Austria,46,648(648.48),648,0,414.48,414.48,250.13,125.06,158.95,47.69,306.21,61.24
46,Japan,47,638(638.37),638,1,208.37,208.37,396.79,198.40,497.69,149.31,411.51,82.30
47,Tunisia,48,632(631.84),632,1,336.37,336.37,336.12,168.06,239.24,71.77,278.22,55.64
48,Iceland,49,624(623.77),624,1,426.00,426.00,241.50,120.75,200.42,60.13,84.46,16.89
