,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
67,Trinidad and Tobago,68,511(510.75),558,-10,216.67,216.67,398.30,199.15,153.05,45.92,245.06,49.01
68,Panama,69,508(507.86),580,-18,246.74,246.74,294.38,147.19,111.14,33.34,402.91,80.58
69,Belarus,70,507(506.59),507,2,331.46,331.46,176.85,88.43,123.78,37.13,247.81,49.56
70,Jamaica,71,492(491.6),573,-16,190.91,190.91,433.57,216.79,121.96,36.59,236.54,47.31
71,Benin,72,489(488.94),525,-4,362.16,362.16,63.75,31.88,265.61,79.68,76.11,15.22
72,Burkina Faso,73,486(486.4),487,0,219.34,219.34,240.77,120.39,205.72,61.72,424.77,84.95
73,United Arab Emirates,74,484(483.91),484,0,228.05,228.05,245.05,122.53,259.17,77.75,277.90,55.58
74,Guinea-Bissau,75,474(473.89),482,0,371.88,371.88,81.26,40.63,204.61,61.38,0.00,0.00
75,Israel,76,471(470.78),471,0,140.66,140.66,419.51,209.76,181.18,54.35,330.05,66.01
76,Bulgaria,77,446(445.6),446,0,182.84,182.84,277.91,138.95,133.37,40.01,418.98,83.80
77,China PR,78,445(445.29),422,3,254.58,254.58,242.15,121.08,149.69,44.91,123.67,24.73
78,Jordan,79,437(436.97),438,-1,257.72,257.72,102.61,51.31,242.16,72.65,276.48,55.30
79,Qatar,80,425(424.52),425,-1,255.00,255.00,175.53,87.77,186.94,56.08,128.35,25.67
80,St Kitts and Nevis,81,423(423.09),423,-1,310.23,310.23,199.33,99.66,0.00,0.00,66.00,13.20
81,Guatemala,82,394(393.73),376,8,262.81,262.81,190.45,95.23,0.00,0.00,178.50,35.70
82,Antigua and Barbuda,83,393(393.01),393,0,253.94,253.94,232.51,116.26,0.00,0.00,114.09,22.82
83,Honduras,84,390(390.3),398,-2,168.85,168.85,105.46,52.73,286.29,85.89,414.17,82.83
84,Equatorial Guinea,85,389(389.06),389,-1,128.56,128.56,396.56,198.28,78.69,23.61,193.07,38.61
85,Cyprus,86,387(387.49),387,-1,189.34,189.34,298.06,149.03,83.75,25.13,120.00,24.00
86,Central African Republic,87,386(386.39),386,-1,350.27,350.27,0.00,0.00,21.50,6.45,148.35,29.67
87,Sierra Leone,88,381(381.24),376,2,242.75,242.75,37.31,18.65,280.04,84.01,179.13,35.83
88,Kenya,88,381(380.66),386,-2,251.01,251.01,108.01,54.01,170.06,51.02,123.18,24.64
89,Botswana,90,378(378.04),378,-1,241.07,241.07,80.72,40.36,208.71,62.61,169.97,33.99
90,Zambia,91,376(375.89),385,-3,172.71,172.71,268.71,134.36,84.28,25.28,217.70,43.54
91,Liberia,92,370(369.93),370,0,296.97,296.97,26.35,13.18,76.11,22.83,184.78,36.96
92,Libya,93,366(366.24),366,0,215.33,215.33,112.37,56.19,197.83,59.35,176.86,35.37
93,New Zealand,93,366(365.89),366,0,257.91,257.91,19.04,9.52,65.27,19.58,394.36,78.87
94,Montenegro,95,365(364.67),365,0,133.77,133.77,181.74,90.87,159.05,47.71,461.56,92.31
95,Gabon,96,359(359.2),355,2,110.53,110.53,362.88,181.44,98.04,29.41,189.12,37.82
96,Kazakhstan,96,359(358.83),359,1,260.76,260.76,89.97,44.99,129.57,38.87,71.06,14.21
97,Mozambique,98,357(356.87),362,-2,187.55,187.55,193.60,96.80,133.77,40.13,161.93,32.39
98,Korea DPR,99,354(354.43),320,18,260.31,260.31,138.76,69.38,0.00,0.00,123.70,24.74
99,Canada,100,350(350.32),350,0,205.41,205.41,193.85,96.93,36.83,11.05,184.65,36.93
100,Haiti,101,349(348.99),350,-1,172.90,172.90,245.61,122.81,0.00,0.00,266.44,53.29
101,Armenia,102,348(348.03),348,0,165.76,165.76,58.69,29.35,354.01,106.20,233.61,46.72
102,Swaziland,103,344(344.47),344,0,231.90,231.90,155.82,77.91,97.44,29.23,27.14,5.43
103,Mauritania,104,343(343.35),317,15,192.72,192.72,163.20,81.60,125.53,37.66,156.86,31.37
104,Syria,105,341(340.95),341,-1,206.70,206.70,182.39,91.19,85.69,25.71,86.70,17.34
105,Kyrgyz Republic,105,341(340.6),341,-1,246.80,246.80,63.75,31.88,63.65,19.10,214.15,42.83
106,Nicaragua,107,340(340.13),340,-1,259.36,259.36,141.67,70.83,0.00,0.00,49.72,9.94
107,Oman,107,340(339.98),340,-1,174.34,174.34,100.80,50.40,257.73,77.32,189.62,37.92
108,Togo,109,339(338.68),339,-1,131.84,131.84,212.97,106.49,145.77,43.73,283.11,56.62
109,Zimbabwe,110,338(338.4),332,2,188.77,188.77,135.76,67.88,193.10,57.93,119.11,23.82
110,Bolivia,110,338(338.23),338,-1,79.77,79.77,282.80,141.40,172.25,51.68,326.94,65.39
111,Latvia,110,338(338.1),338,-1,164.15,164.15,210.19,105.09,185.78,55.73,65.60,13.12
112,Iraq,113,337(336.98),354,-14,157.68,157.68,205.01,102.50,178.88,53.66,115.67,23.13
113,Puerto Rico,114,332(332.23),332,-2,255.43,255.43,101.86,50.93,0.00,0.00,129.36,25.87
114,Chad,115,326(326.02),326,-1,293.25,293.25,0.00,0.00,109.22,32.77,0.00,0.00
115,Palestine,115,326(325.99),326,-1,190.28,190.28,73.23,36.62,271.62,81.49,88.03,17.61
116,Estonia,117,323(322.87),323,-1,133.69,133.69,246.33,123.16,122.91,36.87,145.74,29.15
117,Georgia,118,318(317.94),318,0,229.74,229.74,23.34,11.67,134.46,40.34,180.98,36.20
118,Turkmenistan,119,312(312.35),312,1,234.96,234.96,67.58,33.79,64.50,19.35,121.26,24.25
119,Thailand,120,305(305.17),305,1,211.84,211.84,134.25,67.12,15.82,4.75,107.30,21.46
120,Rwanda,121,303(302.83),334,-10,122.00,122.00,202.05,101.02,192.70,57.81,109.96,21.99
121,Namibia,121,303(302.57),298,3,169.45,169.45,140.17,70.08,139.61,41.88,105.78,21.16
122,Burundi,123,297(297.01),297,2,193.04,193.04,105.40,52.70,78.20,23.46,139.07,27.81
123,Tanzania,124,295(295.19),300,-1,197.81,197.81,50.54,25.27,152.19,45.66,132.29,26.46
124,Lithuania,125,293(293.4),293,2,137.94,137.94,155.82,77.91,164.75,49.43,140.63,28.13
125,Bahrain,126,289(289.46),289,2,151.41,151.41,131.81,65.90,151.92,45.58,132.87,26.57
126,Malawi,127,286(285.6),269,6,123.68,123.68,196.99,98.49,161.43,48.43,75.00,15.00
127,Guyana,128,280(279.68),280,1,216.75,216.75,87.76,43.88,0.00,0.00,95.26,19.05
128,Madagascar,129,273(273.13),273,2,145.47,145.47,167.09,83.54,147.06,44.12,0.00,0.00
129,Ethiopia,130,270(269.78),270,2,110.70,110.70,185.13,92.57,92.28,27.68,194.17,38.83
130,Curaçao,131,261(260.56),261,3,180.63,180.63,144.03,72.01,26.40,7.92,0.00,0.00
131,Angola,132,259(259.01),253,5,79.98,79.98,165.94,82.97,219.09,65.73,151.67,30.33
132,Niger,133,257(256.82),277,-3,106.71,106.71,192.31,96.16,78.95,23.68,151.36,30.27
133,Philippines,134,256(255.92),256,1,136.30,136.30,123.61,61.81,108.30,32.49,126.58,25.32
134,Faroe Islands,135,254(254.14),254,1,24.75,24.75,441.79,220.89,28.33,8.50,0.00,0.00
135,Azerbaijan,136,253(252.71),253,1,97.84,97.84,98.01,49.00,263.52,79.06,134.05,26.81
136,El Salvador,137,244(243.81),297,-12,118.36,118.36,173.33,86.66,0.00,0.00,193.94,38.79
137,Dominican Republic,138,243(243.49),243,1,136.43,136.43,106.46,53.23,0.00,0.00,269.17,53.83
138,FYR Macedonia,138,243(243.47),243,1,81.38,81.38,95.18,47.59,217.02,65.11,247.00,49.40
139,Vietnam,138,243(243.09),243,1,158.40,158.40,77.86,38.93,121.26,36.38,46.91,9.38
140,Sudan,141,231(231.25),229,1,45.43,45.43,255.00,127.50,131.95,39.58,93.71,18.74
141,Mauritius,142,225(224.98),229,0,193.94,193.94,37.08,18.54,0.00,0.00,62.49,12.50
142,Kuwait,143,223(222.78),223,1,109.29,109.29,100.38,50.19,130.43,39.13,120.86,24.17
143,Tajikistan,144,222(222.15),220,1,133.88,133.88,46.18,23.09,94.13,28.24,184.73,36.95
144,Luxembourg,145,219(218.73),219,1,132.99,132.99,44.06,22.03,164.55,49.36,71.75,14.35
145,Lesotho,146,214(214.48),204,5,93.01,93.01,69.79,34.89,234.65,70.40,80.91,16.18
146,Hong Kong,147,213(212.88),213,1,131.50,131.50,104.55,52.28,25.80,7.74,106.86,21.37
147,Aruba,148,209(209.03),216,-1,107.10,107.10,86.70,43.35,166.80,50.04,42.68,8.54
148,Lebanon,149,208(208.36),208,0,103.09,103.09,80.75,40.38,115.75,34.72,150.85,30.17
149,Afghanistan,150,206(206.45),206,0,96.69,96.69,97.75,48.88,102.63,30.79,150.50,30.10
150,Cuba,151,205(205.47),305,-30,63.75,63.75,143.13,71.56,26.10,7.83,311.61,62.32
151,India,152,200(199.97),200,0,116.06,116.06,85.00,42.50,58.58,17.57,119.22,23.84
152,South Sudan,153,197(197.03),197,0,185.94,185.94,0.00,0.00,36.98,11.09,0.00,0.00
153,São Tomé e Príncipe,153,197(196.56),197,0,196.56,196.56,0.00,0.00,0.00,0.00,0.00,0.00
154,Comoros,155,191(190.95),191,0,163.09,163.09,13.77,6.89,64.16,19.25,8.60,1.72
155,Barbados,156,182(182.39),182,0,78.20,78.20,151.07,75.53,0.00,0.00,143.26,28.65
156,St Vincent and the Grenadines,156,182(181.71),182,0,50.48,50.48,161.85,80.93,73.22,21.96,141.68,28.34
157,Grenada,158,171(170.7),171,1,85.00,85.00,77.10,38.55,37.84,11.35,178.99,35.80
158,Myanmar,159,167(166.97),167,1,87.83,87.83,80.23,40.11,64.50,19.35,98.37,19.67
159,Singapore,159,167(166.81),175,-1,81.14,81.14,96.95,48.48,69.52,20.86,81.70,16.34
160,New Caledonia,161,162(161.71),162,0,106.25,106.25,0.00,0.00,0.00,0.00,277.31,55.46
161,Yemen,162,160(159.67),160,0,115.46,115.46,71.23,35.62,28.67,8.60,0.00,0.00
162,Gambia,163,154(154.34),154,0,66.00,66.00,120.96,60.48,92.88,27.86,0.00,0.00
163,Papua New Guinea,164,152(152.2),152,0,152.20,152.20,0.00,0.00,0.00,0.00,0.00,0.00
164,Moldova,165,151(151.17),151,1,22.00,22.00,82.50,41.25,200.24,60.07,139.25,27.85
165,Belize,166,150(149.84),152,-2,41.65,41.65,183.36,91.68,0.00,0.00,82.54,16.51
166,Malaysia,167,148(148.32),149,0,89.55,89.55,51.45,25.73,67.13,20.14,64.50,12.90
167,Suriname,168,131(130.78),123,2,66.30,66.30,21.25,10.63,26.40,7.92,229.68,45.94
168,Guam,169,129(129.39),120,3,35.42,35.42,129.63,64.81,64.25,19.28,49.45,9.89
169,American Samoa,170,128(127.5),128,-2,127.50,127.50,0.00,0.00,0.00,0.00,0.00,0.00
170,Cook Islands,170,128(127.5),128,-2,127.50,127.50,0.00,0.00,0.00,0.00,0.00,0.00
171,St Lucia,172,121(121.15),121,-1,0.00,0.00,116.52,58.26,87.65,26.29,182.95,36.59
172,Dominica,173,117(117.1),117,0,63.75,63.75,65.22,32.61,25.14,7.54,66.00,13.20
173,Maldives,174,115(114.85),115,0,68.00,68.00,0.00,0.00,97.81,29.34,87.55,17.51
174,Tahiti,175,114(113.76),114,0,106.25,106.25,0.00,0.00,0.00,0.00,37.54,7.51
175,Malta,176,109(109.3),109,0,38.89,38.89,73.10,36.55,21.43,6.43,137.17,27.43
176,Laos,177,107(106.53),107,0,58.34,58.34,45.51,22.76,39.56,11.87,67.81,13.56
177,Samoa,178,106(106.25),106,0,106.25,106.25,0.00,0.00,0.00,0.00,0.00,0.00
178,Vanuatu,179,103(102.71),103,0,102.71,102.71,0.00,0.00,0.00,0.00,0.00,0.00
179,Cambodia,180,100(99.96),95,0,66.79,66.79,66.36,33.18,0.00,0.00,0.00,0.00
180,Solomon Islands,181,92(91.59),92,0,74.38,74.38,0.00,0.00,0.00,0.00,86.06,17.21
181,Liechtenstein,182,88(88.5),89,0,0.00,0.00,147.40,73.70,0.00,0.00,74.00,14.80
182,Seychelles,183,85(85.25),84,2,58.32,58.32,22.29,11.14,52.63,15.79,0.00,0.00
183,Chinese Taipei,183,85(84.62),85,0,48.88,48.88,40.33,20.16,30.44,9.13,32.25,6.45
184,Bangladesh,183,85(84.52),85,0,29.22,29.22,67.09,33.54,18.06,5.42,81.70,16.34
185,Timor-Leste,186,84(84.33),84,-1,16.53,16.53,114.96,57.48,0.00,0.00,51.60,10.32
186,Fiji,187,82(82.34),82,0,82.34,82.34,0.00,0.00,0.00,0.00,0.00,0.00
187,Bermuda,188,77(76.96),77,0,0.00,0.00,153.91,76.96,0.00,0.00,0.00,0.00
188,Nepal,188,77(76.73),77,0,47.81,47.81,21.25,10.63,44.84,13.45,24.19,4.84
189,Kosovo,190,66(65.93),66,0,65.93,65.93,0.00,0.00,0.00,0.00,0.00,0.00
190,Indonesia,191,65(65.46),65,0,0.00,0.00,67.43,33.72,81.64,24.49,36.28,7.26
191,Bhutan,192,64(63.75),64,0,0.00,0.00,127.50,63.75,0.00,0.00,0.00,0.00
192,Sri Lanka,193,58(58.28),58,0,25.50,25.50,24.29,12.14,25.80,7.74,64.50,12.90
193,Pakistan,194,54(53.9),54,0,0.00,0.00,50.83,25.42,43.00,12.90,77.94,15.59
194,US Virgin Islands,195,44(43.99),44,1,0.00,0.00,87.98,43.99,0.00,0.00,0.00,0.00
195,Montserrat,195,44(43.62),44,1,0.00,0.00,21.25,10.63,66.00,19.80,66.00,13.20
196,Macau,195,44(43.59),50,0,17.00,17.00,29.92,14.96,34.00,10.20,7.17,1.43
197,Brunei Darussalam,198,33(33.09),33,0,0.00,0.00,45.54,22.77,0.00,0.00,51.60,10.32
198,Cayman Islands,199,21(21.25),21,0,0.00,0.00,42.50,21.25,0.00,0.00,0.00,0.00
199,San Marino,200,20(19.8),20,0,0.00,0.00,39.60,19.80,0.00,0.00,0.00,0.00
200,Turks and Caicos Islands,200,20(19.8),20,0,0.00,0.00,0.00,0.00,66.00,19.80,0.00,0.00
201,Mongolia,202,13(12.8),13,0,8.50,8.50,0.00,0.00,0.00,0.00,21.50,4.30
202,Andorra,203,12(11.59),12,0,8.29,8.29,0.00,0.00,11.00,3.30,0.00,0.00
203,British Virgin Islands,204,11(10.62),11,0,0.00,0.00,21.25,10.63,0.00,0.00,0.00,0.00
204,Anguilla,205,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
205,Bahamas,205,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
206,Djibouti,205,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
207,Eritrea,205,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
208,Somalia,205,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
209,Tonga,205,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
