,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
19,Slovakia,20,920(920.39),932,2,633.64,633.64,341.50,170.75,197.18,59.15,284.21,56.84
20,Algeria,21,917(916.77),986,-3,504.06,504.06,457.54,228.77,393.81,118.14,328.95,65.79
21,Wales,22,916(915.76),763,15,572.55,572.55,310.21,155.11,275.67,82.70,527.00,105.40
22,Côte d'Ivoire,23,907(907.23),944,-3,485.12,485.12,326.26,163.13,517.23,155.17,519.04,103.81
23,Greece,24,900(899.92),872,3,357.79,357.79,586.67,293.33,494.61,148.38,502.05,100.41
24,Austria,25,891(890.5),916,-2,548.51,548.51,445.36,222.68,241.30,72.39,234.61,46.92
25,Ghana,26,833(832.91),887,-2,487.52,487.52,270.20,135.10,446.37,133.91,381.86,76.37
26,USA,27,815(815.26),828,5,306.89,306.89,640.42,320.21,393.69,118.11,350.25,70.05
27,Denmark,28,808(808.05),863,0,388.85,388.85,355.11,177.56,365.36,109.61,660.19,132.04
28,Scotland,29,796(796.39),727,10,376.21,376.21,594.04,297.02,166.25,49.88,366.44,73.29
29,Tunisia,30,793(792.78),881,-5,484.87,484.87,276.96,138.48,366.71,110.01,297.07,59.41
30,Bosnia and Herzegovina,31,783(782.61),841,-1,363.33,363.33,334.69,167.34,519.05,155.71,481.09,96.22
31,Russia,32,781(781.15),788,1,311.58,311.58,372.08,186.04,553.52,166.06,587.38,117.48
32,Ukraine,33,772(772.18),838,-2,312.37,312.37,594.92,297.46,390.29,117.09,226.34,45.27
33,Ecuador,34,759(758.94),852,-5,325.19,325.19,276.65,138.33,731.89,219.57,379.31,75.86
34,Poland,35,753(753.46),778,-1,503.18,503.18,209.50,104.75,282.75,84.82,303.52,60.70
35,Senegal,36,752(752.4),772,0,512.51,512.51,270.76,135.38,230.41,69.12,176.90,35.38
36,Cape Verde Islands,37,737(737.01),761,1,407.97,407.97,374.62,187.31,314.19,94.26,237.36,47.47
37,Iceland,38,728(728.12),776,-3,437.70,437.70,318.00,159.00,349.50,104.85,132.86,26.57
38,Sweden,39,704(704.11),663,6,304.52,304.52,363.92,181.96,367.96,110.39,536.22,107.24
39,IR Iran,40,689(689.43),692,2,336.87,336.87,439.32,219.66,250.48,75.14,288.80,57.76
40,Guinea,41,678(678.09),669,3,395.33,395.33,323.18,161.59,234.30,70.29,254.44,50.89
41,Northern Ireland,42,672(671.7),679,1,486.34,486.34,255.07,127.54,137.75,41.33,82.50,16.50
42,Hungary,43,665(665.23),659,3,339.37,339.37,237.12,118.56,417.25,125.18,410.67,82.13
43,Serbia,44,664(664.44),709,-4,299.93,299.93,449.17,224.58,289.00,86.70,266.13,53.23
44,Nigeria,45,652(652.35),701,-4,326.03,326.03,275.43,137.71,487.76,146.33,211.37,42.27
45,Israel,46,649(649.05),880,-20,428.07,428.07,199.00,99.50,261.59,78.48,215.00,43.00
46,Slovenia,47,648(647.97),649,1,278.03,278.03,529.05,264.53,147.83,44.35,305.36,61.07
47,Cameroon,48,628(627.5),646,1,321.70,321.70,345.86,172.93,275.53,82.66,251.05,50.21
48,Congo,49,624(623.76),625,3,420.24,420.24,127.42,63.71,301.43,90.43,246.89,49.38
49,Japan,50,614(613.94),617,3,335.96,335.96,213.61,106.81,392.56,117.77,267.01,53.40
50,Egypt,51,612(612.16),582,7,208.42,208.42,582.67,291.34,222.65,66.79,228.04,45.61
51,Turkey,52,603(603.41),594,4,256.89,256.89,392.72,196.36,285.88,85.77,322.00,64.40
52,Panama,53,587(586.76),557,8,209.56,209.56,392.48,196.24,382.75,114.83,330.69,66.14
53,Congo DR,54,584(583.58),651,-7,382.36,382.36,155.11,77.56,303.67,91.10,162.83,32.57
54,Gabon,55,583(582.58),610,-1,380.65,380.65,177.05,88.53,157.33,47.20,331.03,66.21
55,Mali,56,578(578.06),626,-5,276.00,276.00,129.07,64.54,502.51,150.75,433.83,86.77
56,Albania,57,575(575.48),557,4,341.22,341.22,164.81,82.41,437.27,131.18,103.35,20.67
57,Korea Republic,57,575(575.45),594,-1,312.46,312.46,217.75,108.87,267.84,80.35,368.81,73.76
58,Zambia,59,556(556.2),560,1,305.97,305.97,134.92,67.46,306.39,91.92,454.26,90.85
59,South Africa,60,553(552.83),608,-5,322.64,322.64,220.15,110.08,282.51,84.75,176.78,35.36
60,Equatorial Guinea,61,549(549.1),630,-11,402.98,402.98,67.94,33.97,185.76,55.73,282.16,56.43
61,Republic of Ireland,62,546(545.89),537,4,289.38,289.38,160.33,80.17,228.81,68.64,538.50,107.70
62,Australia,63,531(531.08),549,2,272.17,272.17,240.62,120.31,192.79,57.84,403.82,80.76
63,Peru,64,526(526.46),565,-5,183.44,183.44,281.73,140.87,376.97,113.09,445.32,89.06
64,Trinidad and Tobago,65,519(519.36),553,-2,284.28,284.28,227.24,113.62,248.56,74.57,234.50,46.90
65,Burkina Faso,66,517(517.24),529,2,260.77,260.77,247.79,123.89,381.09,114.33,91.28,18.26
66,Bulgaria,67,505(504.57),501,4,270.26,270.26,185.66,92.83,414.15,124.25,86.14,17.23
67,United Arab Emirates,68,501(500.6),523,1,242.20,242.20,291.77,145.88,277.90,83.37,145.70,29.14
68,Venezuela,69,495(494.57),483,3,139.94,139.94,320.04,160.02,401.95,120.59,370.14,74.03
69,Norway,70,491(490.82),522,0,237.04,237.04,182.88,91.44,324.78,97.43,324.56,64.91
70,Montenegro,70,491(490.56),531,-3,237.29,237.29,160.11,80.06,481.06,144.32,144.50,28.90
71,Uganda,72,485(485.15),478,2,284.85,284.85,190.95,95.47,245.07,73.52,156.56,31.31
72,Uzbekistan,73,476(476.22),483,-1,181.07,181.07,303.39,151.69,277.53,83.26,301.00,60.20
73,Rwanda,74,474(474.13),550,-10,368.65,368.65,78.73,39.36,75.76,22.73,216.95,43.39
74,Jamaica,75,466(466.28),463,1,261.82,261.82,120.08,60.04,290.93,87.28,285.70,57.14
75,Honduras,76,451(450.98),433,5,66.68,66.68,480.75,240.37,314.24,94.27,248.29,49.66
76,Armenia,77,449(449.15),437,2,86.88,86.88,520.63,260.31,103.28,30.98,354.85,70.97
77,Finland,78,446(446.34),450,0,146.29,146.29,367.11,183.56,232.35,69.71,233.95,46.79
78,Haiti,79,442(441.6),454,-2,204.55,204.55,179.24,89.62,287.83,86.35,305.43,61.09
79,Togo,80,435(434.55),466,-5,226.46,226.46,145.77,72.89,305.70,91.71,217.44,43.49
80,Paraguay,81,418(417.62),434,-1,148.71,148.71,232.57,116.29,251.23,75.37,386.29,77.26
81,China PR,82,408(408.01),423,1,245.50,245.50,132.40,66.20,131.43,39.43,284.41,56.88
82,Belarus,83,397(396.92),346,15,207.01,207.01,141.74,70.87,246.27,73.88,225.78,45.16
83,El Salvador,84,388(388.4),378,5,133.55,133.55,267.17,133.58,146.01,43.80,387.32,77.46
84,Latvia,85,387(386.97),361,10,242.61,242.61,132.60,66.30,99.40,29.82,241.19,48.24
85,Mozambique,86,385(384.87),385,0,255.91,255.91,87.02,43.51,174.35,52.30,165.71,33.14
86,Iraq,86,385(384.76),353,11,218.68,218.68,119.25,59.63,150.88,45.26,305.95,61.19
87,Sierra Leone,88,382(382.24),379,-1,120.50,120.50,198.23,99.11,269.75,80.93,408.50,81.70
88,Angola,89,381(380.94),403,-5,193.26,193.26,146.36,73.18,181.25,54.37,300.64,60.13
89,Guatemala,90,372(371.93),425,-8,244.52,244.52,12.50,6.25,195.93,58.78,311.93,62.39
90,Morocco,91,371(371.27),378,-2,138.27,138.27,210.95,105.48,202.15,60.65,334.37,66.87
91,Bolivia,92,360(360.09),372,0,88.83,88.83,240.17,120.08,411.25,123.38,138.99,27.80
92,Estonia,93,358(357.81),379,-6,179.98,179.98,144.31,72.15,118.40,35.52,350.77,70.15
93,Benin,94,357(357.46),372,-2,191.44,191.44,165.12,82.56,244.38,73.31,50.74,10.15
94,Saudi Arabia,95,349(349.4),339,4,118.20,118.20,297.06,148.53,149.41,44.82,189.20,37.84
95,Cyprus,96,342(342.26),398,-11,245.03,245.03,83.75,41.88,135.00,40.50,74.29,14.86
96,Oman,97,341(341.11),356,-1,124.70,124.70,242.23,121.11,173.89,52.17,215.63,43.13
97,Malawi,97,341(340.59),376,-6,237.82,237.82,73.69,36.85,153.08,45.92,99.99,20.00
98,Qatar,99,337(336.64),300,10,171.62,171.62,160.54,80.27,153.89,46.17,192.94,38.59
99,Lithuania,100,333(332.87),364,-6,200.22,200.22,150.44,75.22,125.60,37.68,98.75,19.75
100,Ethiopia,101,321(321.45),325,1,156.04,156.04,144.42,72.21,218.92,65.68,137.64,27.53
101,Faroe Islands,102,318(318.4),317,3,270.27,270.27,21.25,10.63,0.00,0.00,187.50,37.50
102,Jordan,103,316(316.21),326,-2,61.72,61.72,272.08,136.04,241.77,72.53,229.57,45.91
103,Botswana,104,314(313.79),316,2,157.39,157.39,227.74,113.87,86.55,25.97,82.82,16.56
104,FYR Macedonia,105,312(311.63),308,3,84.05,84.05,232.88,116.44,272.71,81.81,146.69,29.34
105,Antigua and Barbuda,106,311(311.23),325,-4,238.21,238.21,0.00,0.00,122.96,36.89,180.67,36.13
106,Tanzania,107,302(302.35),331,-7,188.28,188.28,69.66,34.83,203.95,61.19,90.30,18.06
107,Bahrain,108,299(298.85),319,-4,147.44,147.44,151.92,75.96,120.79,36.24,196.05,39.21
108,Cuba,109,298(298.25),288,1,127.99,127.99,136.98,68.49,317.35,95.21,32.85,6.57
109,Sudan,110,288(287.64),288,0,173.19,173.19,112.16,56.08,95.15,28.54,149.12,29.82
110,Libya,111,281(281.4),281,1,29.67,29.67,233.52,116.76,225.91,67.77,335.97,67.19
111,St Kitts and Nevis,111,281(280.55),244,10,225.55,225.55,0.00,0.00,66.00,19.80,176.00,35.20
112,Namibia,113,279(278.98),277,0,147.82,147.82,103.33,51.67,125.99,37.80,208.51,41.70
113,Canada,114,277(276.95),266,2,134.67,134.67,54.61,27.30,221.25,66.37,243.04,48.61
114,Azerbaijan,115,264(263.63),198,24,68.18,68.18,259.75,129.87,116.09,34.83,153.74,30.75
115,St Vincent and the Grenadines,116,262(262.36),260,3,165.43,165.43,35.20,17.60,177.10,53.13,131.02,26.20
116,Kenya,117,258(257.74),263,1,109.58,109.58,145.34,72.67,136.80,41.04,172.29,34.46
117,Dominican Republic,118,257(256.55),310,-11,133.08,133.08,0.00,0.00,269.17,80.75,213.62,42.72
118,Niger,119,252(252.02),271,-5,106.44,106.44,114.63,57.31,220.71,66.21,110.28,22.06
119,Mauritania,120,246(245.57),268,-5,178.18,178.18,79.67,39.84,91.85,27.55,0.00,0.00
120,Moldova,121,245(244.85),243,1,93.18,93.18,224.18,112.09,89.60,26.88,63.50,12.70
121,Lesotho,122,242(241.88),257,-2,152.80,152.80,82.60,41.30,90.25,27.08,103.54,20.71
122,Burundi,123,237(237.38),225,3,119.12,119.12,70.69,35.35,133.87,40.16,213.76,42.75
123,Zimbabwe,123,237(236.62),237,1,59.04,59.04,151.81,75.91,191.40,57.42,221.29,44.26
124,Vietnam,125,229(228.83),220,5,96.12,96.12,119.71,59.86,61.37,18.41,272.19,54.44
125,Syria,126,225(224.74),141,26,131.58,131.58,85.69,42.85,86.70,26.01,121.51,24.30
126,Kuwait,127,224(224.08),231,-2,81.79,81.79,128.87,64.43,121.34,36.40,207.26,41.45
127,Liechtenstein,128,219(219.42),238,-5,142.31,142.31,40.00,20.00,47.50,14.25,214.29,42.86
128,Bermuda,129,217(216.94),89,40,161.50,161.50,0.00,0.00,0.00,0.00,277.20,55.44
129,Barbados,130,215(215.49),218,1,167.88,167.88,0.00,0.00,143.26,42.98,23.20,4.64
130,Guinea-Bissau,131,212(212.2),211,3,204.61,204.61,0.00,0.00,0.00,0.00,37.98,7.60
131,Liberia,131,212(212.04),264,-14,76.11,76.11,53.15,26.57,196.20,58.86,252.46,50.49
132,Kazakhstan,133,210(209.68),199,5,86.64,86.64,129.57,64.79,78.67,23.60,173.25,34.65
133,Aruba,134,204(203.99),221,-6,132.00,132.00,34.80,17.40,104.98,31.50,115.46,23.09
134,Afghanistan,135,203(202.84),203,2,85.14,85.14,114.67,57.33,150.50,45.15,76.06,15.21
135,St Lucia,136,202(201.75),216,-4,116.67,116.67,68.11,34.06,141.24,42.37,43.27,8.65
136,Luxembourg,137,200(199.65),209,-1,66.89,66.89,166.30,83.15,51.25,15.38,171.19,34.24
137,Georgia,138,197(197.19),225,-12,73.16,73.16,84.64,42.32,203.60,61.08,103.14,20.63
138,Philippines,139,193(193.03),221,-11,111.25,111.25,43.97,21.98,116.86,35.06,123.70,24.74
139,Palestine,140,192(192.06),194,0,141.43,141.43,0.00,0.00,92.14,27.64,114.92,22.98
140,Maldives,141,191(190.92),214,-8,127.57,127.57,51.74,25.87,87.55,26.26,56.10,11.22
141,Thailand,142,183(183.4),189,0,103.38,103.38,54.18,27.09,93.67,28.10,124.15,24.83
142,Tajikistan,143,175(174.67),192,-2,71.37,71.37,28.38,14.19,184.73,55.42,168.48,33.70
143,Central African Republic,144,163(163.1),178,-1,21.50,21.50,0.00,0.00,379.32,113.80,139.03,27.81
144,Lebanon,144,163(163.08),164,2,20.06,20.06,121.54,60.77,112.68,33.80,242.23,48.45
145,New Zealand,144,163(162.98),211,-10,42.13,42.13,56.91,28.46,307.98,92.39,0.00,0.00
146,India,147,161(160.83),74,26,85.00,85.00,58.58,29.29,119.22,35.77,53.87,10.77
147,Curaçao,148,159(158.99),125,11,128.71,128.71,26.40,13.20,0.00,0.00,85.36,17.07
148,Malta,149,158(157.83),168,-4,49.85,49.85,122.81,61.41,71.67,21.50,125.34,25.07
149,Madagascar,150,156(156.27),163,-3,147.06,147.06,0.00,0.00,0.00,0.00,46.07,9.21
150,Chad,151,155(154.73),155,-3,109.22,109.22,0.00,0.00,0.00,0.00,227.54,45.51
151,Timor-Leste,152,151(151.06),51,33,135.58,135.58,0.00,0.00,51.60,15.48,0.00,0.00
152,Kyrgyz Republic,153,146(145.75),146,-3,66.96,66.96,41.48,20.74,193.50,58.05,0.00,0.00
153,Nicaragua,154,142(142.17),51,31,91.07,91.07,0.00,0.00,60.63,18.19,164.56,32.91
154,Guyana,155,139(138.6),94,11,75.93,75.93,0.00,0.00,73.28,21.98,203.44,40.69
155,Gambia,156,138(137.99),90,12,43.35,43.35,92.88,46.44,60.20,18.06,150.72,30.14
156,Korea DPR,157,137(136.5),149,-8,42.12,42.12,16.51,8.26,131.92,39.58,232.74,46.55
157,Myanmar,158,133(133.02),137,-5,89.94,89.94,0.00,0.00,106.57,31.97,55.53,11.11
158,Turkmenistan,159,131(131.41),175,-15,64.50,64.50,0.00,0.00,121.26,36.38,152.65,30.53
159,Indonesia,159,131(131.35),129,-3,70.38,70.38,70.87,35.44,40.26,12.08,67.28,13.46
160,Belize,159,131(130.61),100,5,42.50,42.50,19.71,9.86,121.15,36.34,209.55,41.91
161,Singapore,162,130(130.46),137,-9,55.25,55.25,80.33,40.17,64.25,19.27,78.85,15.77
162,Bhutan,163,128(127.5),0,46,127.50,127.50,0.00,0.00,0.00,0.00,0.00,0.00
163,Malaysia,164,123(122.59),137,-11,47.40,47.40,79.30,39.65,69.66,20.90,73.23,14.65
164,Grenada,165,120(120.12),126,-7,42.24,42.24,68.11,34.06,110.88,33.26,52.80,10.56
165,Puerto Rico,166,119(118.98),119,-6,45.90,45.90,0.00,0.00,139.48,41.84,156.20,31.24
166,Hong Kong,167,116(115.85),127,-10,58.76,58.76,21.50,10.75,108.87,32.66,68.43,13.69
167,Bangladesh,167,116(115.77),112,-5,59.50,59.50,18.06,9.03,81.70,24.51,113.64,22.73
168,Suriname,169,115(115.11),115,-8,21.25,21.25,26.40,13.20,191.40,57.42,116.20,23.24
169,Yemen,170,111(110.54),72,5,83.92,83.92,25.80,12.90,19.35,5.81,39.56,7.91
170,Montserrat,171,107(107.05),86,1,87.25,87.25,0.00,0.00,66.00,19.80,0.00,0.00
171,Pakistan,172,106(105.69),88,-2,50.83,50.83,43.00,21.50,77.94,23.38,49.88,9.98
172,US Virgin Islands,173,104(103.62),16,24,87.98,87.98,0.00,0.00,0.00,0.00,78.22,15.64
173,New Caledonia,174,101(101.43),143,-23,0.00,0.00,0.00,0.00,267.17,80.15,106.38,21.28
174,Guam,175,97(96.91),93,-8,54.64,54.64,43.10,21.55,51.96,15.59,25.65,5.13
175,Swaziland,175,97(96.84),106,-12,60.99,60.99,35.26,17.63,34.40,10.32,39.47,7.89
176,Dominica,177,96(96.43),55,4,59.03,59.03,35.20,17.60,66.00,19.80,0.00,0.00
177,Laos,178,88(88.08),88,-8,48.85,48.85,8.60,4.30,73.46,22.04,64.50,12.90
178,Cambodia,179,86(86.31),55,2,73.41,73.41,0.00,0.00,0.00,0.00,64.50,12.90
179,Chinese Taipei,179,86(85.5),43,9,45.37,45.37,30.44,15.22,32.25,9.68,76.17,15.23
180,Nepal,181,71(71.21),57,-1,21.25,21.25,52.32,26.16,24.19,7.26,82.71,16.54
181,Mauritius,181,71(70.59),36,9,33.83,33.83,40.59,20.30,34.40,10.32,30.71,6.14
182,Brunei Darussalam,183,69(68.6),15,15,53.13,53.13,0.00,0.00,51.60,15.48,0.00,0.00
183,Turks and Caicos Islands,184,66(66),66,-8,66.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00
184,Macau,184,66(65.76),45,3,63.92,63.92,0.00,0.00,6.14,1.84,0.00,0.00
185,Tahiti,186,65(65.5),100,-22,0.00,0.00,0.00,0.00,175.60,52.68,64.09,12.82
186,Comoros,186,65(64.65),64,-9,40.42,40.42,23.74,11.87,8.60,2.58,48.91,9.78
187,Sri Lanka,186,65(64.57),73,-12,24.29,24.29,25.80,12.90,64.50,19.35,40.17,8.03
188,Seychelles,189,60(60.42),60,-11,25.50,25.50,52.63,26.32,0.00,0.00,43.00,8.60
189,São Tomé e Príncipe,190,58(57.62),58,-11,0.00,0.00,0.00,0.00,0.00,0.00,288.10,57.62
190,Cayman Islands,191,48(47.78),5,14,42.50,42.50,0.00,0.00,0.00,0.00,26.40,5.28
191,Solomon Islands,192,46(46.39),53,-8,0.00,0.00,0.00,0.00,104.90,31.47,74.62,14.92
192,South Sudan,193,43(42.91),43,-5,36.98,36.98,0.00,0.00,19.78,5.93,0.00,0.00
193,San Marino,194,40(39.6),55,-13,39.60,39.60,0.00,0.00,0.00,0.00,0.00,0.00
194,Vanuatu,195,34(33.59),34,-4,0.00,0.00,0.00,0.00,63.75,19.13,72.33,14.47
195,Fiji,196,30(29.75),30,-4,0.00,0.00,0.00,0.00,42.50,12.75,85.00,17.00
196,Samoa,196,30(29.75),30,-4,0.00,0.00,0.00,0.00,0.00,0.00,148.75,29.75
197,Bahamas,198,26(26.4),26,-4,0.00,0.00,0.00,0.00,0.00,0.00,132.00,26.40
198,British Virgin Islands,198,26(25.63),8,3,17.71,17.71,0.00,0.00,26.40,7.92,0.00,0.00
199,Mongolia,200,19(19.35),25,-5,0.00,0.00,0.00,0.00,21.50,6.45,64.50,12.90
200,Tonga,201,17(17),17,-5,0.00,0.00,0.00,0.00,0.00,0.00,85.00,17.00
201,Papua New Guinea,202,13(13.18),13,-3,0.00,0.00,0.00,0.00,21.25,6.38,34.00,6.80
202,American Samoa,203,12(12.14),12,-3,0.00,0.00,0.00,0.00,0.00,0.00,60.71,12.14
203,Andorra,204,8(8.23),8,-3,0.00,0.00,11.00,5.50,9.10,2.73,0.00,0.00
204,Eritrea,204,8(7.57),8,-3,0.00,0.00,0.00,0.00,0.00,0.00,37.84,7.57
205,Somalia,206,6(5.59),6,-2,0.00,0.00,0.00,0.00,0.00,0.00,27.95,5.59
206,Djibouti,207,4(4.3),4,-1,0.00,0.00,0.00,0.00,0.00,0.00,21.50,4.30
207,Cook Islands,207,4(3.54),4,-1,0.00,0.00,0.00,0.00,0.00,0.00,17.71,3.54
208,Anguilla,209,2(1.76),2,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
