,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
0,Spain,1,1506(1506.44),1507,0,709.53,709.53,814.33,407.16,624.97,187.49,1011.28,202.26
1,Germany,2,1314(1314.2),1318,0,568.45,568.45,751.40,375.70,642.96,192.89,885.81,177.16
2,Argentina,3,1255(1255.01),1251,0,595.26,595.26,717.86,358.93,418.10,125.43,876.97,175.39
3,Portugal,4,1219(1219.48),1172,1,666.86,666.86,535.42,267.71,623.39,187.02,489.43,97.89
4,Colombia,5,1211(1210.56),1200,-1,660.82,660.82,741.43,370.71,487.45,146.23,163.99,32.80
5,Switzerland,6,1159(1158.78),1113,2,676.00,676.00,518.32,259.16,497.50,149.25,371.87,74.37
6,Uruguay,7,1157(1157.18),1132,-1,665.09,665.09,275.77,137.89,726.15,217.84,681.79,136.36
7,Italy,8,1135(1134.55),1120,-1,559.08,559.08,604.20,302.10,657.86,197.36,380.05,76.01
8,Brazil,9,1125(1124.9),1102,1,705.46,705.46,316.84,158.42,445.72,133.72,636.54,127.31
9,Netherlands,10,1122(1121.55),1106,-1,557.87,557.87,411.93,205.96,489.95,146.99,1053.67,210.73
10,Belgium,11,1117(1117.4),1098,0,671.42,671.42,534.75,267.38,422.95,126.89,258.56,51.71
11,Greece,12,1084(1083.52),1055,0,586.67,586.67,506.11,253.05,487.68,146.30,487.48,97.50
12,USA,13,1044(1043.7),1019,1,695.82,695.82,362.11,181.06,308.64,92.59,371.15,74.23
13,Chile,14,1038(1038.12),1005,1,645.39,645.39,301.14,150.57,497.09,149.13,465.16,93.03
14,England,15,1032(1031.64),1041,-2,446.77,446.77,557.86,278.93,571.45,171.44,672.54,134.51
15,Croatia,16,966(966.36),971,0,427.30,427.30,520.35,260.17,574.15,172.25,533.25,106.65
16,Bosnia and Herzegovina,17,919(918.61),899,2,510.94,510.94,378.05,189.02,582.00,174.60,220.22,44.04
17,Ukraine,18,917(917.45),907,0,634.71,634.71,338.38,169.19,176.84,53.05,302.48,60.50
18,France,18,917(917.44),893,2,474.78,474.78,449.20,224.60,477.84,143.35,373.52,74.70
19,Denmark,20,907(907.02),831,5,487.85,487.85,271.27,135.64,698.67,209.60,369.69,73.94
20,Mexico,21,887(887.37),892,0,422.67,422.67,510.88,255.44,479.14,143.74,327.57,65.51
21,Russia,22,862(862.46),870,0,335.64,335.64,583.36,291.68,515.62,154.69,402.25,80.45
22,Côte d'Ivoire,23,841(840.51),912,-6,346.87,346.87,496.80,248.40,566.04,169.81,377.18,75.44
23,Ecuador,24,831(831.14),852,-1,348.17,348.17,685.74,342.87,339.56,101.87,191.20,38.24
24,Sweden,25,821(821),793,1,376.86,376.86,398.41,199.21,561.18,168.35,382.93,76.59
25,Algeria,26,819(819.41),792,1,485.61,485.61,378.22,189.11,392.16,117.65,135.17,27.03
26,Slovenia,27,799(799.29),762,2,529.05,529.05,164.72,82.36,298.19,89.46,492.10,98.42
27,Cape Verde Islands,27,799(798.57),726,8,531.31,531.31,269.57,134.79,237.36,71.21,306.36,61.27
28,Serbia,29,775(774.59),752,1,466.59,466.59,251.08,125.54,352.04,105.61,384.21,76.84
29,Armenia,30,771(771),716,8,520.63,520.63,129.33,64.66,420.36,126.11,298.02,59.60
30,Czech Republic,31,760(760.09),766,-3,358.33,358.33,416.54,208.27,447.04,134.11,296.91,59.38
31,Panama,32,754(753.65),722,4,428.00,428.00,327.75,163.87,351.76,105.53,281.24,56.25
32,Romania,33,746(745.86),734,0,383.86,383.86,457.41,228.70,334.36,100.31,164.96,32.99
33,Scotland,34,742(741.6),717,3,484.70,484.70,203.95,101.97,347.22,104.17,253.81,50.76
34,Costa Rica,35,734(733.91),743,-3,460.81,460.81,332.38,166.19,237.37,71.21,178.50,35.70
35,Venezuela,35,734(733.7),715,4,446.14,446.14,284.95,142.47,363.37,109.01,180.36,36.07
36,Ghana,37,733(733.27),851,-13,299.63,299.63,427.87,213.93,391.17,117.35,511.76,102.35
37,Egypt,38,729(729.34),748,-7,526.64,526.64,209.06,104.53,207.69,62.31,179.31,35.86
38,IR Iran,38,729(728.87),727,-4,444.24,444.24,242.98,121.49,316.86,95.06,340.40,68.08
39,Honduras,40,716(716.13),692,3,449.04,449.04,308.45,154.22,230.56,69.17,218.50,43.70
40,Peru,41,704(704.48),698,1,385.46,385.46,246.10,123.05,478.35,143.50,262.38,52.48
41,Turkey,42,703(702.56),677,3,381.56,381.56,243.46,121.73,437.83,131.35,339.60,67.92
42,Austria,43,678(677.75),648,4,460.54,460.54,222.33,111.17,174.85,52.46,267.94,53.59
43,Hungary,44,673(672.88),668,2,308.73,308.73,386.06,193.03,358.40,107.52,318.05,63.61
44,Tunisia,45,656(655.52),689,-1,354.99,354.99,321.19,160.59,285.98,85.79,270.73,54.15
45,Cameroon,46,626(626.36),616,4,423.84,423.84,221.99,111.00,215.22,64.57,134.74,26.95
46,Nigeria,47,616(615.61),701,-6,275.57,275.57,472.73,236.36,237.02,71.11,162.81,32.56
47,Iceland,48,613(612.79),624,1,426.00,426.00,219.55,109.77,200.42,60.13,84.46,16.89
48,Paraguay,49,603(602.7),607,2,261.00,261.00,301.70,150.85,365.28,109.58,406.31,81.26
