,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
0,Brazil,1,0(0),73,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,France,2,0(0),68,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2,Germany,3,0(0),67,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3,Croatia,4,0(0),66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,Argentina,5,0(0),66,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5,Yugoslavia,6,0(0),64,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6,Italy,7,0(0),64,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7,Czech Republic,8,0(0),64,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8,England,9,0(0),61,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,Mexico,10,0(0),62,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,Netherlands,11,0(0),62,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11,Romania,12,0(0),59,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,Morocco,13,0(0),59,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13,Norway,14,0(0),59,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,Spain,15,0(0),58,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,Chile,16,0(0),57,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,Korea Republic,17,0(0),55,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,Sweden,18,0(0),56,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,Denmark,19,0(0),55,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19,Japan,20,0(0),52,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20,Tunisia,21,0(0),54,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,Austria,22,0(0),54,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,USA,23,0(0),54,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,Kuwait,24,0(0),54,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,Paraguay,25,0(0),54,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,South Africa,26,0(0),52,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,IR Iran,27,0(0),46,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,Egypt,28,0(0),54,-5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,Zambia,29,0(0),54,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,Saudi Arabia,30,0(0),52,-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,Poland,31,0(0),52,-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,Slovakia,32,0(0),52,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,Jamaica,33,0(0),51,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
