,Name,Ranks,Points,PrevPoints,RankChange,CurrentYear_Avg,CurrentYear_WtAvg,Year1_Avg,Year1_WtAvg,Year2_Avg,Year2_WtAvg,Year3_Avg,Year3_WtAvg
21,Japan,22,840(840.27),810,2,396.79,396.79,497.69,248.84,411.51,123.45,355.97,71.19
22,Denmark,23,821(820.8),851,-1,294.58,294.58,628.80,314.40,382.67,114.80,485.10,97.02
23,Norway,24,810(810.42),778,2,373.60,373.60,310.78,155.39,609.00,182.70,493.64,98.73
24,Mali,25,810(809.5),772,3,576.24,576.24,225.26,112.63,171.73,51.52,345.53,69.11
25,Chile,26,793(792.97),853,-5,298.22,298.22,474.78,237.39,477.55,143.26,570.52,114.10
26,Bosnia and Herzegovina,27,788(788.32),746,4,369.05,369.05,533.50,266.75,244.68,73.41,395.53,79.11
27,USA,28,782(781.58),776,-1,414.44,414.44,285.53,142.76,358.73,107.62,583.78,116.76
28,Czech Republic,29,781(781.44),806,-4,411.65,411.65,409.79,204.90,334.02,100.21,323.38,64.68
29,Ghana,30,777(776.76),762,-1,398.69,398.69,288.00,144.00,544.92,163.48,352.93,70.59
30,Montenegro,31,756(756.23),691,3,447.43,447.43,151.37,75.69,578.50,173.55,297.78,59.56
31,Hungary,32,750(749.71),753,-2,417.44,417.44,353.36,176.68,319.72,95.92,298.33,59.67
32,Romania,33,700(700.31),669,4,426.72,426.72,327.14,163.57,158.19,47.46,312.80,62.56
33,Zambia,34,697(696.58),633,5,478.88,478.88,225.11,112.55,250.04,75.01,150.70,30.14
34,Korea Republic,35,686(685.96),728,-3,308.12,308.12,435.08,217.54,331.64,99.49,304.04,60.81
35,Australia,36,668(667.53),719,-3,246.99,246.99,419.69,209.84,390.70,117.21,467.43,93.49
36,Paraguay,37,666(666.35),690,-2,277.26,277.26,384.50,192.25,406.31,121.89,374.73,74.95
37,Serbia,38,659(658.79),626,4,255.09,255.09,359.70,179.85,379.61,113.88,549.83,109.97
38,Haiti,39,650(650.34),553,18,431.75,431.75,261.80,130.90,187.97,56.39,156.49,31.30
39,Turkey,40,627(627.15),639,-2,265.59,265.59,409.67,204.84,357.94,107.38,246.72,49.34
40,Egypt,41,616(615.5),627,-1,242.07,242.07,221.24,110.62,624.35,187.31,377.49,75.50
41,Republic of Ireland,42,609(608.8),682,-6,178.50,178.50,530.04,265.02,287.63,86.29,394.97,78.99
42,Bolivia,42,609(609.2),585,9,476.42,476.42,117.18,58.59,32.80,9.84,321.77,64.35
43,Gabon,42,609(609.23),581,10,386.90,386.90,98.78,49.39,303.51,91.05,409.46,81.89
44,Tunisia,45,606(606),609,1,336.12,336.12,239.24,119.62,278.22,83.47,333.96,66.79
45,Peru,46,603(603.32),611,-2,246.10,246.10,472.78,236.39,235.90,70.77,250.32,50.06
46,Slovakia,47,595(594.88),619,-4,255.83,255.83,204.39,102.19,491.64,147.49,446.87,89.37
47,Ukraine,47,595(594.58),575,8,322.58,322.58,199.70,99.85,299.92,89.98,410.83,82.17
48,Slovenia,49,591(590.66),593,0,185.31,185.31,309.72,154.86,500.29,150.09,502.00,100.40
49,Bulgaria,50,585(584.97),627,-10,385.50,385.50,151.19,75.59,147.23,44.17,398.55,79.71
50,Panama,51,582(582.06),609,-5,279.88,279.88,357.43,178.72,234.64,70.39,265.36,53.07
51,Central African Republic,52,581(581.08),581,0,442.54,442.54,119.17,59.59,263.16,78.95,0.00,0.00
52,Nigeria,52,581(581.44),553,5,273.06,273.06,246.40,123.20,347.98,104.39,403.93,80.79
53,Libya,54,572(571.65),545,5,324.89,324.89,294.02,147.01,322.31,96.69,15.30,3.06
54,Poland,55,553(553.18),579,-1,310.21,310.21,304.25,152.12,177.53,53.26,187.94,37.59
55,Jamaica,56,552(551.68),586,-6,272.77,272.77,293.83,146.92,318.67,95.60,181.94,36.39
56,Venezuela,57,551(551.24),600,-9,213.71,213.71,406.80,203.40,180.70,54.21,399.58,79.92
57,Honduras,58,540(539.72),572,-2,263.85,263.85,295.79,147.90,148.90,44.67,416.52,83.30
58,IR Iran,59,532(531.56),611,-15,228.08,228.08,374.58,187.29,243.79,73.14,215.24,43.05
59,Guinea,60,527(526.57),485,11,318.39,318.39,164.21,82.11,361.20,108.36,88.54,17.71
60,Cameroon,61,523(523.16),520,1,246.66,246.66,227.46,113.73,175.10,52.53,551.22,110.24
61,Sierra Leone,62,521(520.8),521,-1,273.59,273.59,408.50,204.25,143.19,42.96,0.00,0.00
62,Albania,63,518(517.97),496,4,294.77,294.77,205.09,102.55,316.39,94.92,128.67,25.73
63,Canada,64,517(517.12),526,-4,278.18,278.18,262.73,131.36,118.05,35.41,360.83,72.17
64,Belarus,65,516(516.1),478,9,247.56,247.56,185.19,92.59,450.68,135.20,203.73,40.75
65,Costa Rica,66,515(515.32),509,-2,276.57,276.57,245.71,122.85,92.05,27.61,441.46,88.29
66,Uzbekistan,67,513(512.96),490,2,297.53,297.53,307.78,153.89,69.32,20.80,203.70,40.74
67,Trinidad and Tobago,68,507(507.05),446,11,291.80,291.80,260.01,130.01,162.42,48.73,182.54,36.51
68,Cape Verde Islands,69,498(497.66),511,-6,220.22,220.22,319.40,159.70,285.59,85.68,160.29,32.06
69,Austria,70,492(492.47),492,-2,250.13,250.13,158.95,79.48,306.21,91.86,355.00,71.00
70,Togo,71,491(491.17),479,2,319.71,319.71,186.37,93.19,68.19,20.46,289.04,57.81
71,Scotland,72,490(489.95),488,-2,185.57,185.57,361.10,180.55,220.64,66.19,288.21,57.64
72,Georgia,73,481(480.78),499,-8,249.35,249.35,245.56,122.78,340.30,102.09,32.80,6.56
73,Morocco,74,466(466.19),482,-2,218.07,218.07,312.50,156.25,194.08,58.22,168.26,33.65
74,Benin,75,457(457.05),457,2,320.35,320.35,23.65,11.83,183.25,54.98,349.46,69.89
75,Armenia,75,457(456.71),444,7,137.92,137.92,367.81,183.91,340.59,102.18,163.50,32.70
76,Senegal,77,455(454.87),471,-2,148.52,148.52,408.13,204.07,286.33,85.90,81.88,16.38
77,Israel,78,454(453.72),452,0,141.61,141.61,398.44,199.22,124.29,37.29,378.00,75.60
78,Equatorial Guinea,79,439(438.82),397,16,370.18,370.18,137.28,68.64,0.00,0.00,0.00,0.00
79,Guatemala,80,438(438.28),467,-4,248.71,248.71,279.72,139.86,127.34,38.20,57.56,11.51
80,FYR Macedonia,81,437(436.51),431,2,274.15,274.15,117.35,58.68,202.00,60.60,215.38,43.08
81,Wales,82,435(434.85),497,-16,154.29,154.29,474.30,237.15,41.50,12.45,154.80,30.96
82,Finland,83,431(430.93),411,8,224.17,224.17,213.75,106.88,124.78,37.43,312.27,62.45
83,Angola,84,428(428.44),446,-5,233.75,233.75,220.38,110.19,213.52,64.06,102.20,20.44
84,Uganda,84,428(427.86),428,2,241.46,241.46,170.74,85.37,190.58,57.17,219.30,43.86
85,Estonia,86,425(424.79),430,-2,139.44,139.44,344.57,172.29,249.62,74.89,190.84,38.17
86,South Africa,87,416(416.06),430,-3,128.05,128.05,298.56,149.28,357.49,107.25,157.38,31.48
87,China PR,88,410(410.07),424,0,180.03,180.03,260.59,130.30,227.88,68.36,156.90,31.38
88,Burkina Faso,89,408(408.14),423,0,149.09,149.09,160.66,80.33,325.38,97.61,405.56,81.11
89,Iceland,90,392(392.21),392,6,241.50,241.50,200.42,100.21,84.46,25.34,125.81,25.16
90,New Zealand,91,390(390.02),404,2,258.11,258.11,21.20,10.60,288.40,86.52,173.95,34.79
91,Iraq,92,385(384.92),390,5,174.63,174.63,294.51,147.25,128.34,38.50,122.71,24.54
92,Dominican Republic,93,378(378.04),406,-1,251.43,251.43,213.62,106.81,66.00,19.80,0.00,0.00
93,Jordan,94,375(374.86),420,-4,163.06,163.06,266.37,133.18,182.25,54.67,119.73,23.95
94,Oman,95,369(369.37),428,-9,173.94,173.94,227.70,113.85,134.18,40.25,206.63,41.33
95,Northern Ireland,96,367(367.47),356,4,149.71,149.71,111.75,55.88,261.45,78.44,417.22,83.44
96,United Arab Emirates,96,367(366.81),320,13,242.45,242.45,99.44,49.72,194.82,58.45,80.93,16.19
97,Qatar,98,365(364.7),330,6,183.57,183.57,225.79,112.90,125.83,37.75,152.40,30.48
98,Korea DPR,99,361(361.16),445,-18,210.59,210.59,154.14,77.07,93.84,28.15,226.76,45.35
99,Cuba,100,355(355.29),198,41,209.79,209.79,36.96,18.48,423.41,127.02,0.00,0.00
100,Zimbabwe,101,349(349.38),383,-3,179.64,179.64,234.39,117.20,112.50,33.75,93.93,18.79
101,Sudan,101,349(348.9),333,1,206.25,206.25,126.55,63.27,219.72,65.91,67.36,13.47
102,Sudan,101,349(348.9),333,1,206.25,206.25,126.55,63.27,219.72,65.91,67.36,13.47
103,El Salvador,103,348(348.06),402,-9,125.27,125.27,331.07,165.53,27.10,8.13,245.67,49.13
104,Burundi,104,342(341.9),255,24,240.71,240.71,112.05,56.03,108.10,32.43,63.64,12.73
105,Niger,105,335(334.78),324,2,149.30,149.30,190.68,95.34,300.46,90.14,0.00,0.00
106,Latvia,106,334(333.67),322,2,103.44,103.44,233.44,116.72,90.45,27.14,431.83,86.37
107,Congo DR,107,332(331.9),360,-8,216.94,216.94,167.33,83.67,58.41,17.52,68.85,13.77
108,New Caledonia,108,330(330.08),330,-4,282.63,282.63,89.81,44.90,8.50,2.55,0.00,0.00
109,Congo,109,325(325.02),309,6,227.72,227.72,125.42,62.71,74.82,22.45,60.69,12.14
110,Ethiopia,110,323(323.26),333,-8,216.29,216.29,125.13,62.57,131.01,39.30,25.50,5.10
111,Malawi,111,318(317.77),337,-10,136.13,136.13,157.67,78.83,227.31,68.19,173.08,34.62
112,Mozambique,112,312(312.45),318,-2,151.58,151.58,163.62,81.81,107.51,32.25,234.06,46.81
113,Liberia,112,312(311.87),312,2,193.24,193.24,214.82,107.41,37.41,11.22,0.00,0.00
114,Suriname,114,311(311.07),265,11,191.40,191.40,116.20,58.10,199.57,59.87,8.50,1.70
115,Antigua and Barbuda,115,293(292.89),281,6,96.09,96.09,245.13,122.56,209.98,62.99,56.27,11.25
116,Lithuania,116,284(283.99),296,3,99.28,99.28,122.81,61.41,265.25,79.58,218.61,43.72
117,Kuwait,117,281(280.85),318,-7,95.79,95.79,187.73,93.87,189.73,56.92,171.37,34.27
118,Azerbaijan,118,277(277.28),277,5,119.31,119.31,134.95,67.48,219.32,65.79,123.50,24.70
119,Bahrain,119,275(275.06),270,5,106.47,106.47,163.78,81.89,82.05,24.62,310.40,62.08
120,São Tomé e Príncipe,119,275(274.77),240,14,261.44,261.44,26.66,13.33,0.00,0.00,0.00,0.00
121,Botswana,121,274(273.63),299,-4,75.41,75.41,114.09,57.05,423.28,126.98,70.93,14.19
122,Namibia,121,274(274.31),299,-4,149.59,149.59,192.78,96.39,34.00,10.20,90.67,18.13
123,St Kitts and Nevis,123,271(270.56),327,-17,124.08,124.08,164.34,82.17,190.81,57.24,35.36,7.07
124,Guyana,124,267(266.9),305,-8,70.59,70.59,246.78,123.39,197.16,59.15,68.85,13.77
125,St Vincent and the Grenadines,125,266(265.64),263,1,179.92,179.92,114.09,57.05,89.91,26.97,8.50,1.70
126,Saudi Arabia,126,264(263.91),313,-14,95.85,95.85,153.35,76.67,162.90,48.87,212.62,42.52
127,Lebanon,127,259(259.36),313,-15,109.11,109.11,264.25,132.13,32.73,9.82,41.50,8.30
128,Moldova,128,255(255.01),241,4,128.63,128.63,52.50,26.25,236.56,70.97,145.80,29.16
129,Turkmenistan,129,254(254.04),254,0,169.85,169.85,91.85,45.92,91.12,27.34,54.64,10.93
130,Tanzania,130,253(252.65),237,4,149.60,149.60,101.75,50.88,112.84,33.85,91.59,18.32
131,Vietnam,131,251(251.36),217,7,71.60,71.60,272.19,136.10,50.56,15.17,142.46,28.49
132,Cyprus,132,248(248.18),258,-5,112.86,112.86,77.83,38.92,139.44,41.83,272.86,54.57
133,Puerto Rico,132,248(248.34),248,-2,104.61,104.61,208.27,104.13,132.00,39.60,0.00,0.00
134,Kenya,134,246(246.15),248,-4,146.34,146.34,134.21,67.11,51.56,15.47,86.15,17.23
135,Rwanda,134,246(246.01),280,-12,115.62,115.62,221.65,110.82,14.91,4.47,75.48,15.10
136,Tajikistan,136,233(233.47),225,1,133.87,133.87,150.14,75.07,81.77,24.53,0.00,0.00
137,Thailand,136,233(232.67),160,16,102.18,102.18,146.28,73.14,85.91,25.77,157.91,31.58
138,Grenada,138,222(221.91),166,11,110.88,110.88,54.22,27.11,268.95,80.69,16.15,3.23
139,Tahiti,139,215(214.69),215,0,177.08,177.08,63.99,32.00,18.70,5.61,0.00,0.00
140,Chad,140,212(212.21),282,-20,131.58,131.58,117.89,58.95,72.28,21.68,0.00,0.00
141,Gambia,141,206(206.34),186,1,81.01,81.01,129.18,64.59,202.47,60.74,0.00,0.00
142,Kazakhstan,142,200(200.46),200,-2,88.29,88.29,156.35,78.17,55.34,16.60,87.00,17.40
143,Barbados,143,197(196.63),158,10,143.26,143.26,23.20,11.60,110.00,33.00,43.86,8.77
144,Syria,144,186(185.63),172,3,43.72,43.72,138.06,69.03,129.71,38.91,169.83,33.97
145,Nicaragua,145,180(180.39),233,-9,102.78,102.78,96.71,48.36,0.00,0.00,146.27,29.25
146,Malta,146,178(178.38),166,3,110.14,110.14,103.43,51.71,19.14,5.74,53.95,10.79
147,Philippines,147,174(173.52),184,-4,109.90,109.90,82.62,41.31,57.36,17.21,25.50,5.10
148,Luxembourg,148,172(171.97),179,-4,59.31,59.31,161.25,80.63,73.99,22.20,49.13,9.83
149,St Lucia,149,168(168.37),175,-3,141.24,141.24,43.27,21.63,18.33,5.50,0.00,0.00
150,Solomon Islands,150,166(165.52),166,-1,128.21,128.21,74.62,37.31,0.00,0.00,0.00,0.00
151,Aruba,151,163(162.71),154,3,104.98,104.98,115.46,57.73,0.00,0.00,0.00,0.00
152,Palestine,152,152(152),168,-4,82.42,82.42,115.60,57.80,22.54,6.76,25.08,5.02
153,Faroe Islands,153,151(151.31),138,6,0.00,0.00,187.50,93.75,57.56,17.27,201.43,40.29
154,Singapore,154,146(145.51),127,9,63.23,63.23,85.49,42.75,20.00,6.00,167.64,33.53
155,Liechtenstein,154,146(146.33),147,3,21.43,21.43,206.25,103.13,49.40,14.82,34.75,6.95
156,Indonesia,156,143(143.44),124,9,49.21,49.21,73.71,36.85,104.37,31.31,130.33,26.07
157,Bermuda,157,139(138.6),235,-22,0.00,0.00,277.20,138.60,0.00,0.00,0.00,0.00
158,Malaysia,158,133(132.74),127,5,56.55,56.55,85.39,42.70,82.74,24.82,43.35,8.67
159,Lesotho,159,130(129.84),140,-1,51.56,51.56,132.56,66.28,0.00,0.00,59.99,12.00
160,Maldives,159,130(130.22),135,1,84.03,84.03,58.37,29.19,0.00,0.00,85.00,17.00
161,Dominica,161,124(123.77),151,-6,66.00,66.00,0.00,0.00,175.56,52.67,25.50,5.10
162,Myanmar,162,114(113.86),149,-6,65.79,65.79,43.17,21.59,37.25,11.18,76.50,15.30
163,Hong Kong,163,112(112.23),108,9,55.90,55.90,50.00,25.00,62.76,18.83,62.48,12.50
164,Yemen,164,108(108.06),131,-2,33.86,33.86,39.56,19.78,126.23,37.87,82.77,16.55
165,Vanuatu,165,99(98.56),99,9,63.75,63.75,69.61,34.81,0.00,0.00,0.00,0.00
166,India,166,96(96.06),116,3,34.30,34.30,67.28,33.64,45.58,13.67,72.25,14.45
167,Belize,167,92(92),179,-23,0.00,0.00,162.40,81.20,21.82,6.55,21.25,4.25
168,Bangladesh,168,90(89.81),114,3,17.20,17.20,92.45,46.23,26.52,7.96,92.08,18.42
169,Fiji,169,85(85),121,-2,42.50,42.50,85.00,42.50,0.00,0.00,0.00,0.00
170,Chinese Taipei,169,85(85.02),90,7,26.88,26.88,64.11,32.05,53.91,16.17,49.58,9.92
171,Laos,171,83(83.13),87,6,38.22,38.22,60.92,30.46,48.16,14.45,0.00,0.00
172,Nepal,171,83(82.91),116,-2,12.29,12.29,110.36,55.18,0.00,0.00,77.18,15.44
173,Samoa,173,74(74.38),124,-8,0.00,0.00,148.75,74.38,0.00,0.00,0.00,0.00
174,Guinea-Bissau,174,66(65.74),98,1,0.00,0.00,66.47,33.23,108.36,32.51,0.00,0.00
175,Bahamas,174,66(66),66,9,0.00,0.00,132.00,66.00,0.00,0.00,0.00,0.00
176,Montserrat,174,66(66),66,9,66.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00
177,Curaçao,177,65(64.68),134,-16,0.00,0.00,85.36,42.68,63.71,19.11,14.45,2.89
178,Swaziland,178,61(61.45),56,7,34.40,34.40,32.90,16.45,0.00,0.00,53.02,10.60
179,Mongolia,179,55(55.35),55,7,0.00,0.00,90.30,45.15,0.00,0.00,51.00,10.20
180,Madagascar,179,55(54.58),106,-6,0.00,0.00,93.68,46.84,25.80,7.74,0.00,0.00
181,Guam,181,53(53.07),71,0,33.44,33.44,25.65,12.83,0.00,0.00,34.00,6.80
182,Brunei Darussalam,182,52(51.6),52,5,51.60,51.60,0.00,0.00,0.00,0.00,0.00,0.00
183,Timor-Leste,182,52(51.6),52,5,51.60,51.60,0.00,0.00,0.00,0.00,0.00,0.00
184,Cambodia,184,50(50.25),49,7,0.00,0.00,64.50,32.25,43.00,12.90,25.50,5.10
185,Tonga,185,44(44.2),87,-8,0.00,0.00,85.00,42.50,0.00,0.00,8.50,1.70
186,Afghanistan,186,39(39.27),121,-19,0.00,0.00,78.55,39.27,0.00,0.00,0.00,0.00
187,US Virgin Islands,186,39(39.11),50,4,0.00,0.00,78.22,39.11,0.00,0.00,0.00,0.00
188,Papua New Guinea,188,38(38.25),38,7,21.25,21.25,34.00,17.00,0.00,0.00,0.00,0.00
189,Pakistan,189,37(36.88),72,-9,0.00,0.00,48.27,24.13,0.00,0.00,63.75,12.75
190,Sri Lanka,190,36(36.08),68,-8,0.00,0.00,32.59,16.30,25.50,7.65,60.63,12.13
191,British Virgin Islands,191,34(34.32),34,6,26.40,26.40,0.00,0.00,26.40,7.92,0.00,0.00
192,Cayman Islands,192,33(33),51,-3,0.00,0.00,26.40,13.20,66.00,19.80,0.00,0.00
193,American Samoa,193,30(30.36),85,-14,0.00,0.00,60.71,30.36,0.00,0.00,0.00,0.00
194,Comoros,194,29(29.39),36,2,0.00,0.00,43.48,21.74,0.00,0.00,38.25,7.65
195,Somalia,195,27(26.82),43,-2,0.00,0.00,27.95,13.98,0.00,0.00,64.18,12.84
196,Seychelles,196,24(24.19),39,-2,0.00,0.00,48.38,24.19,0.00,0.00,0.00,0.00
197,Eritrea,196,24(24.02),45,-4,0.00,0.00,37.84,18.92,0.00,0.00,25.50,5.10
198,Macau,198,23(22.67),22,1,8.60,8.60,18.43,9.21,0.00,0.00,24.29,4.86
199,Kyrgyz Republic,199,20(20.23),20,1,0.00,0.00,25.80,12.90,0.00,0.00,36.67,7.33
200,South Sudan,199,20(19.78),20,1,19.78,19.78,0.00,0.00,0.00,0.00,0.00,0.00
201,Cook Islands,201,16(15.65),28,-3,0.00,0.00,17.71,8.85,0.00,0.00,34.00,6.80
202,Mauritius,202,13(13.44),13,1,0.00,0.00,26.88,13.44,0.00,0.00,0.00,0.00
203,Djibouti,202,13(13.02),17,0,0.00,0.00,21.50,10.75,0.00,0.00,11.37,2.27
204,Andorra,204,11(11.38),13,-1,11.38,11.38,0.00,0.00,0.00,0.00,0.00,0.00
205,Anguilla,205,4(4.4),4,0,0.00,0.00,8.80,4.40,0.00,0.00,0.00,0.00
206,Mauritania,206,3(2.58),3,0,0.00,0.00,0.00,0.00,8.60,2.58,0.00,0.00
207,Bhutan,207,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
208,San Marino,207,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
209,Turks and Caicos Islands,207,0(0),0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
